GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",4012,476,3020,405,500,251,6,13,358,190,0,10,30,48,98,77,17,27,81,69
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",2563,457,825,271,156,93,13,21,1389,383,0,10,46,108,134,105,31,38,103,78
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",3530,300,2740,323,150,88,0,10,447,169,21,32,25,38,147,128,9,18,138,128
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",2666,245,1605,210,346,153,0,10,663,195,0,10,8,13,44,29,7,12,37,27
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",3202,367,2721,417,178,120,0,10,249,141,0,10,0,10,54,72,0,10,54,72
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",2451,645,1126,231,851,388,15,26,361,107,0,10,28,35,70,51,43,44,27,26
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",1301,171,991,152,141,55,0,10,140,52,0,10,20,28,9,15,0,10,9,15
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",3254,452,2138,293,411,233,0,10,621,256,10,17,0,10,74,58,0,10,74,58
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",1588,180,1223,226,148,99,0,10,113,71,0,10,86,103,18,24,14,23,4,7
1400000US42101000803,42101000803,"Census Tract 8.03, Philadelphia County, Pennsylvania",3569,383,3015,336,17,25,12,21,426,242,0,10,0,10,99,116,30,48,69,103
1400000US42101000804,42101000804,"Census Tract 8.04, Philadelphia County, Pennsylvania",4082,381,3469,322,134,91,13,21,452,204,0,10,14,22,0,10,0,10,0,10
1400000US42101000901,42101000901,"Census Tract 9.01, Philadelphia County, Pennsylvania",2159,207,1521,223,178,156,0,10,365,150,0,10,46,48,49,38,0,10,49,38
1400000US42101000902,42101000902,"Census Tract 9.02, Philadelphia County, Pennsylvania",2663,321,1912,283,152,59,0,10,501,113,0,10,15,22,83,40,7,13,76,37
1400000US42101001001,42101001001,"Census Tract 10.01, Philadelphia County, Pennsylvania",2664,258,2296,206,64,46,0,10,124,79,0,10,0,10,180,155,0,10,180,155
1400000US42101001002,42101001002,"Census Tract 10.02, Philadelphia County, Pennsylvania",3392,282,3144,240,76,58,48,70,108,62,0,10,0,10,16,18,0,10,16,18
1400000US42101001101,42101001101,"Census Tract 11.01, Philadelphia County, Pennsylvania",3666,410,3038,381,251,155,0,10,224,139,0,10,56,53,97,97,0,10,97,97
1400000US42101001102,42101001102,"Census Tract 11.02, Philadelphia County, Pennsylvania",2566,216,2045,212,186,153,0,10,264,122,0,10,9,13,62,48,0,10,62,48
1400000US42101001201,42101001201,"Census Tract 12.01, Philadelphia County, Pennsylvania",4134,337,3559,389,35,36,54,82,311,140,0,10,6,11,169,113,0,10,169,113
1400000US42101001202,42101001202,"Census Tract 12.02, Philadelphia County, Pennsylvania",5111,385,4339,401,322,167,0,14,302,140,0,14,26,32,122,70,21,25,101,68
1400000US42101001300,42101001300,"Census Tract 13, Philadelphia County, Pennsylvania",6108,460,3661,335,1549,350,98,146,438,161,0,14,98,89,264,114,17,26,247,115
1400000US42101001400,42101001400,"Census Tract 14, Philadelphia County, Pennsylvania",3936,361,2576,281,869,209,0,10,266,163,15,27,103,124,107,108,13,27,94,86
1400000US42101001500,42101001500,"Census Tract 15, Philadelphia County, Pennsylvania",2868,223,1913,245,469,204,54,79,341,152,0,10,46,41,45,38,0,10,45,38
1400000US42101001600,42101001600,"Census Tract 16, Philadelphia County, Pennsylvania",2173,182,1984,191,21,22,0,10,72,41,0,10,25,34,71,50,0,10,71,50
1400000US42101001700,42101001700,"Census Tract 17, Philadelphia County, Pennsylvania",2948,261,2392,264,239,169,0,10,70,81,0,10,104,87,143,83,0,10,143,83
1400000US42101001800,42101001800,"Census Tract 18, Philadelphia County, Pennsylvania",3263,360,2294,298,516,178,0,10,333,153,0,10,44,40,76,48,0,10,76,48
1400000US42101001900,42101001900,"Census Tract 19, Philadelphia County, Pennsylvania",3159,368,1992,265,933,213,12,20,138,76,0,10,9,14,75,61,0,10,75,61
1400000US42101002000,42101002000,"Census Tract 20, Philadelphia County, Pennsylvania",2039,247,494,167,1403,185,7,10,38,28,0,10,5,8,92,73,14,21,78,70
1400000US42101002100,42101002100,"Census Tract 21, Philadelphia County, Pennsylvania",2294,257,712,210,1527,242,0,10,30,22,0,10,0,10,25,18,0,10,25,18
1400000US42101002200,42101002200,"Census Tract 22, Philadelphia County, Pennsylvania",2309,345,895,176,1091,260,0,10,196,121,0,10,5,10,122,104,0,10,122,104
1400000US42101002300,42101002300,"Census Tract 23, Philadelphia County, Pennsylvania",2836,289,2155,283,146,137,0,10,366,89,26,41,22,24,121,97,16,16,105,95
1400000US42101002400,42101002400,"Census Tract 24, Philadelphia County, Pennsylvania",5319,689,3889,638,455,100,0,14,759,140,0,14,74,78,142,111,0,14,142,111
1400000US42101002500,42101002500,"Census Tract 25, Philadelphia County, Pennsylvania",3914,320,2486,232,963,227,0,10,192,148,0,10,121,104,152,124,45,73,107,97
1400000US42101002701,42101002701,"Census Tract 27.01, Philadelphia County, Pennsylvania",4177,634,2292,492,916,404,0,10,852,313,0,10,47,54,70,54,0,10,70,54
1400000US42101002702,42101002702,"Census Tract 27.02, Philadelphia County, Pennsylvania",4273,302,3734,380,159,172,0,10,184,110,0,10,168,227,28,27,18,21,10,16
1400000US42101002801,42101002801,"Census Tract 28.01, Philadelphia County, Pennsylvania",4817,623,2328,579,440,304,42,71,1384,467,0,10,522,446,101,77,29,49,72,65
1400000US42101002802,42101002802,"Census Tract 28.02, Philadelphia County, Pennsylvania",5903,635,4087,409,30,44,0,14,1333,307,0,14,320,468,133,123,67,104,66,58
1400000US42101002900,42101002900,"Census Tract 29, Philadelphia County, Pennsylvania",4167,718,3152,555,41,34,0,10,601,485,0,10,312,342,61,54,10,17,51,52
1400000US42101003001,42101003001,"Census Tract 30.01, Philadelphia County, Pennsylvania",4431,498,1609,334,835,201,0,10,1887,410,14,21,0,10,86,56,32,40,54,40
1400000US42101003002,42101003002,"Census Tract 30.02, Philadelphia County, Pennsylvania",2988,370,707,198,2004,348,19,29,176,100,0,10,0,10,82,91,0,10,82,91
1400000US42101003100,42101003100,"Census Tract 31, Philadelphia County, Pennsylvania",4064,600,477,196,3032,506,0,10,174,139,0,10,240,250,141,130,57,70,84,111
1400000US42101003200,42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",4631,704,392,165,4033,678,0,10,81,92,20,33,18,28,87,83,0,10,87,83
1400000US42101003300,42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",5970,706,1373,350,4209,641,0,14,196,177,0,14,25,47,167,200,0,14,167,200
1400000US42101003600,42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",7379,809,1069,303,4617,760,0,14,1385,420,0,14,105,94,203,222,0,14,203,222
1400000US42101003701,42101003701,"Census Tract 37.01, Philadelphia County, Pennsylvania",6255,833,806,311,4731,912,13,26,633,369,0,14,0,14,72,92,0,14,72,92
1400000US42101003702,42101003702,"Census Tract 37.02, Philadelphia County, Pennsylvania",3998,449,1229,322,1718,291,14,15,797,297,0,10,22,35,218,112,33,39,185,111
1400000US42101003800,42101003800,"Census Tract 38, Philadelphia County, Pennsylvania",3903,423,3722,410,42,62,0,10,81,91,0,10,18,32,40,49,29,46,11,17
1400000US42101003901,42101003901,"Census Tract 39.01, Philadelphia County, Pennsylvania",6234,754,4112,830,689,494,22,33,1301,392,0,14,3,17,107,173,0,14,107,173
1400000US42101003902,42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania",5894,569,5620,583,53,71,18,26,71,64,0,14,0,14,132,55,0,14,132,55
1400000US42101004001,42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania",4035,376,3207,342,220,149,0,10,543,109,0,10,28,34,37,34,7,11,30,37
1400000US42101004002,42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania",4992,504,4602,398,16,26,0,10,167,256,0,10,0,10,207,182,0,10,207,182
1400000US42101004101,42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",6410,856,2112,596,1095,328,0,14,2480,603,0,14,198,278,525,398,139,213,386,370
1400000US42101004102,42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",9485,1042,4092,888,1199,584,0,14,3300,713,17,29,557,339,320,258,0,14,320,258
1400000US42101004201,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",5354,400,4317,440,348,296,0,14,670,234,0,14,0,14,19,30,0,14,19,30
1400000US42101004202,42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania",5828,479,4225,580,166,72,68,91,1206,491,0,14,33,53,130,78,18,15,112,76
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",1410,173,167,76,1064,181,0,10,92,77,0,10,32,48,55,37,0,10,55,37
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6532,852,940,325,5320,881,0,14,103,130,0,14,66,65,103,77,53,81,50,40
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",1032,170,83,63,892,183,0,10,9,19,0,10,1,3,47,45,0,10,47,45
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",6137,672,1191,351,4417,728,0,14,450,224,0,14,24,27,55,69,0,14,55,69
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",3316,369,398,111,2366,404,0,10,516,137,0,10,11,16,25,40,0,10,25,40
