GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; One race-- - White,Total; Margin of Error; One race-- - White,Median income (dollars); Estimate; One race-- - White,Median income (dollars); Margin of Error; One race-- - White,Total; Estimate; One race-- - Black or African American,Total; Margin of Error; One race-- - Black or African American,Median income (dollars); Estimate; One race-- - Black or African American,Median income (dollars); Margin of Error; One race-- - Black or African American,Total; Estimate; One race-- - American Indian and Alaska Native,Total; Margin of Error; One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; One race-- - American Indian and Alaska Native,Total; Estimate; One race-- - Asian,Total; Margin of Error; One race-- - Asian,Median income (dollars); Estimate; One race-- - Asian,Median income (dollars); Margin of Error; One race-- - Asian,Total; Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; One race-- - Some other race,Total; Margin of Error; One race-- - Some other race,Median income (dollars); Estimate; One race-- - Some other race,Median income (dollars); Margin of Error; One race-- - Some other race,Total; Estimate; Two or more races,Total; Margin of Error; Two or more races,Median income (dollars); Estimate; Two or more races,Median income (dollars); Margin of Error; Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Married-couple families,Total; Margin of Error; FAMILIES - Married-couple families,Median income (dollars); Estimate; FAMILIES - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Married-couple families,"Total; Estimate; FAMILIES - Female householder, no husband present","Total; Margin of Error; FAMILIES - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Female householder, no husband present","Total; Estimate; FAMILIES - Male householder, no wife present","Total; Margin of Error; FAMILIES - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",2059,196,80813,11379,88.3,4.4,82781,10716,5.3,3.5,7351,29731,0.0,1.3,-,**,4.3,3.0,115714,36395,0.0,1.3,-,**,0.6,1.0,-,**,1.5,1.6,27794,31883,3.3,2.6,129375,32458,85.1,4.8,80889,12273,6.3,3.7,40962,50704,68.6,7.2,85176,11888,16.5,5.4,84828,18781,8.5,3.9,28235,51686,435,148,111645,44343,2.8,4.5,-,**,97.2,4.5,112434,50304,80.7,12.7,107188,47136,10.1,8.5,116250,58365,9.2,9.0,146875,103939,1624,204,70987,13141,44.5,8.7,76016,16292,37.6,8.0,64781,14474,6.8,3.9,157847,86704,55.5,8.7,64569,16046,45.0,9.5,58750,13290,10.6,5.1,111207,24522,13.1,(X),(X),(X),12.6,(X),(X),(X),13.2,(X),(X),(X)
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",901,95,37483,13839,22.9,8.2,111917,19858,0.0,3.0,-,**,0.0,3.0,-,**,76.2,8.3,33780,4336,0.0,3.0,-,**,0.9,1.6,-,**,0.0,3.0,-,**,0.9,1.6,-,**,22.9,8.2,111917,19858,4.8,4.2,3239,2034,55.3,8.8,49265,18490,22.4,7.2,43462,48602,17.5,5.6,21000,2864,389,95,36105,2429,33.2,16.5,37314,86692,66.8,16.5,34044,4069,67.4,16.2,36330,8800,29.0,16.0,35739,4567,3.6,5.1,"2,500-",***,512,118,47647,18044,34.8,13.2,43514,11742,34.8,13.2,43514,11742,0.0,5.2,-,**,65.2,13.2,50556,41819,52.0,13.6,21860,67201,13.3,10.4,110583,103844,15.4,(X),(X),(X),11.1,(X),(X),(X),18.8,(X),(X),(X)
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",1804,133,73556,11449,67.1,6.7,84801,14254,9.7,4.3,33264,13485,0.0,1.5,-,**,17.9,5.4,73229,52434,0.0,1.5,-,**,0.0,1.5,-,**,5.3,3.8,9875,191993,8.3,5.0,36827,100881,60.6,7.6,89375,16788,4.4,2.7,25804,31646,55.2,4.9,96012,17761,21.2,4.5,92604,36724,19.2,4.3,20402,10498,561,102,139125,23979,36.0,12.7,145313,135770,64.0,12.7,138875,27159,81.6,10.6,143667,56003,10.3,6.2,28958,17428,8.0,9.8,160795,199176,1243,156,52337,15002,46.5,9.0,41607,8473,40.6,8.5,35938,14593,5.9,3.4,100096,67968,53.5,9.0,69375,23906,43.1,9.3,54797,36034,10.4,4.8,79886,44712,20.2,(X),(X),(X),27.8,(X),(X),(X),16.8,(X),(X),(X)
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",1491,153,26547,6585,61.6,9.3,43900,27693,10.5,6.9,11484,13592,0.2,0.4,-,**,24.6,9.3,12934,7933,0.0,1.8,-,**,0.0,1.8,-,**,3.1,3.6,23145,22277,4.8,4.4,11723,72599,56.8,9.1,44475,32207,10.1,5.8,7340,25202,51.4,10.5,44950,21417,17.4,8.1,25764,199782,21.1,6.6,10583,7843,253,100,9637,34690,18.6,19.6,23589,19536,81.4,19.6,8548,99886,83.8,19.4,8790,94032,16.2,19.4,23347,31585,0.0,10.3,-,**,1238,170,28456,8036,60.6,10.8,30278,14124,57.3,11.0,30114,15180,3.3,3.2,31406,46836,39.4,10.8,27941,20536,29.5,9.9,21250,15981,9.9,6.1,101406,71584,11.8,(X),(X),(X),11.5,(X),(X),(X),11.9,(X),(X),(X)
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",2421,146,43838,10204,88.1,6.7,50082,7711,3.6,3.6,37760,47760,0.0,1.1,-,**,5.2,3.4,27870,22777,0.0,1.1,-,**,0.0,1.1,-,**,3.1,3.6,-,**,0.0,1.1,-,**,88.1,6.7,50082,7711,5.0,2.6,42813,90195,22.9,6.3,58807,8932,23.0,4.9,54595,39832,49.1,5.9,31753,9908,454,163,99375,53351,8.4,3.3,160521,127854,91.6,3.3,98594,83576,91.6,7.2,103372,32997,8.4,7.2,7065,42321,0.0,5.9,-,**,1967,193,35938,11589,73.8,6.5,37871,11169,70.2,6.9,35223,11197,3.6,3.1,64803,77211,26.2,6.5,28281,38244,21.8,6.3,16639,25268,4.4,2.8,104554,51898,27.3,(X),(X),(X),44.3,(X),(X),(X),23.4,(X),(X),(X)
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",660,76,47039,8532,51.7,13.6,43894,15512,20.2,11.5,52535,28691,0.0,4.1,-,**,25.8,11.6,51154,12723,0.0,4.1,-,**,0.8,1.1,-,**,1.7,2.6,-,**,3.5,3.5,10703,4037,50.6,13.6,44231,16966,14.1,7.8,6607,15502,68.3,10.6,53160,12693,16.5,8.9,50529,25231,1.1,1.6,-,**,79,52,61150,14701,12.7,14.4,-,**,87.3,14.4,61650,26888,57.0,34.5,58750,27287,31.6,36.3,-,**,11.4,18.8,-,**,581,81,44856,10555,51.5,13.7,45691,8041,47.2,13.2,46316,13864,4.3,4.1,11953,24675,48.5,13.7,37188,26223,33.6,11.9,25764,25290,15.0,9.7,51106,22207,16.7,(X),(X),(X),51.9,(X),(X),(X),11.9,(X),(X),(X)
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",613,96,56250,19779,62.3,16.6,71923,32685,3.4,3.7,62981,87962,0.0,4.4,-,**,34.3,15.9,52700,32510,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,62.3,16.6,71923,32685,15.2,11.6,53225,18899,57.4,16.9,90957,20256,26.4,12.1,31650,16575,1.0,1.7,-,**,134,62,132813,65993,0.0,18.4,-,**,100.0,18.4,132813,65993,96.3,6.4,133594,61909,0.0,18.4,-,**,3.7,6.4,-,**,479,101,53325,18403,37.6,14.2,65714,20768,31.9,13.0,66321,20693,5.6,6.3,"2,500-",***,62.4,14.2,39417,31039,56.4,15.1,32383,31468,6.1,5.7,130417,125928,20.6,(X),(X),(X),0.0,(X),(X),(X),26.3,(X),(X),(X)
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",1972,209,36614,11856,76.5,7.8,36994,16464,9.1,6.8,9591,64496,0.0,1.4,-,**,12.8,4.9,42708,44998,0.0,1.4,-,**,0.7,1.1,-,**,1.0,1.5,45417,39429,3.0,2.4,53125,46472,73.5,8.1,36883,16240,13.2,5.5,9000,9622,48.6,7.9,44196,18082,21.5,6.6,86167,24212,16.7,5.5,25804,6609,247,110,87434,46008,0.0,10.5,-,**,100.0,10.5,87434,46008,95.1,7.8,105804,40084,4.9,7.8,-,**,0.0,10.5,-,**,1725,211,29784,10126,51.3,9.7,29543,16431,45.5,9.3,28774,14910,5.8,2.9,43636,19115,48.7,9.7,30893,17370,39.8,9.4,24115,13913,8.9,5.3,82774,29730,20.5,(X),(X),(X),32.0,(X),(X),(X),18.9,(X),(X),(X)
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",982,101,64286,30077,74.3,11.7,63750,31798,5.3,6.2,16806,32731,0.0,2.8,-,**,12.9,9.9,69922,189501,0.0,2.8,-,**,0.0,2.8,-,**,7.4,6.3,222926,183208,1.2,2.1,-,**,73.1,12.2,63393,32248,5.6,4.8,37750,33305,72.7,6.6,63810,27365,16.2,5.5,184607,73962,5.5,5.0,33824,15959,185,63,222813,212838,58.9,18.0,224063,18060,41.1,18.0,98333,37778,62.2,34.6,99028,26941,29.2,35.9,223466,666,8.6,13.7,"250,000+",***,797,106,58675,21167,42.3,12.9,34976,32742,34.8,13.4,62530,47586,7.5,6.9,32857,41370,57.7,12.9,80625,51006,47.4,14.5,59306,48938,10.3,8.1,107679,66730,21.4,(X),(X),(X),8.6,(X),(X),(X),24.3,(X),(X),(X)
