GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
Id,Id2,Geography,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),"Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",2134,168,73272,9276,92.8,3.1,74430,11086,3.1,2.1,31923,22721,0.0,1.3,-,**,2.7,2.2,77222,74298,0.0,1.3,-,**,0.7,1.0,-,**,0.7,1.1,-,**,0.7,1.1,-,**,92.1,3.2,74154,10834,5.0,2.6,25956,15617,68.7,5.0,85809,15460,20.9,3.7,58150,21847,5.4,2.3,22361,75417,446,132,138667,57044,2.9,4.7,-,**,97.1,4.7,139750,56828,71.7,15.2,144167,82558,19.3,13.1,110833,207003,9.0,10.8,158000,28966,1688,190,62500,10879,44.6,6.9,62477,13062,37.1,7.0,60208,21142,7.5,4.8,112885,97182,55.4,6.9,62589,12522,45.0,7.8,58231,4979,10.4,4.5,106597,28566,20.4,(X),(X),(X),20.2,(X),(X),(X),20.4,(X),(X),(X)
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",844,88,42083,13978,28.7,6.8,99167,49966,0.0,3.2,-,**,0.0,3.2,-,**,71.3,6.8,29350,5383,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,1.8,2.8,-,**,26.9,7.3,108194,83129,2.6,1.9,"2,500-",***,55.3,9.8,47962,9296,24.6,9.3,34848,28797,17.4,6.1,19899,7733,377,106,32689,8495,14.6,11.2,44250,105795,85.4,11.2,31944,6556,59.4,14.9,31750,22467,30.8,14.3,33173,3719,9.8,9.9,27232,66173,467,104,48560,10631,25.9,12.4,48309,16859,25.9,12.4,48309,16859,0.0,5.7,-,**,74.1,12.4,48707,28608,61.2,15.4,22417,65591,12.8,11.9,107778,135727,12.0,(X),(X),(X),10.6,(X),(X),(X),13.1,(X),(X),(X)
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",1794,149,59189,9106,70.1,7.0,64158,8255,7.5,3.5,20699,13059,0.5,0.8,-,**,16.0,4.8,51635,53772,0.0,1.5,-,**,1.1,1.2,31250,5887,4.8,3.5,39808,136709,6.4,3.7,36486,2564,66.6,7.5,66292,11725,2.7,1.9,7125,38668,52.8,5.4,77216,25457,21.7,4.0,78281,18537,22.8,4.0,19308,2232,614,112,102679,34319,31.4,10.9,103125,79489,68.6,10.9,91875,67222,84.7,8.3,114464,21858,12.9,7.3,29792,77537,2.4,3.7,-,**,1180,178,50568,7863,52.5,8.8,37708,20380,50.8,8.9,35865,22898,1.8,2.1,97019,88256,47.5,8.8,54500,16014,42.5,8.4,51951,8285,5.0,3.3,135089,148031,23.1,(X),(X),(X),33.7,(X),(X),(X),17.5,(X),(X),(X)
1400000US42101000400,42101000400,"Census Tract 4, Philadelphia County, Pennsylvania",3301,233,38551,5039,75.8,4.6,51896,10430,6.6,3.3,17356,16409,0.2,0.2,-,**,12.2,4.4,25208,15467,0.0,0.8,-,**,0.3,0.5,-,**,4.9,4.3,7264,14630,4.2,3.4,11794,75558,72.0,5.1,52759,9131,4.0,2.3,5701,1988,33.3,5.6,30893,28503,24.5,3.6,58542,27001,38.2,4.7,37704,3106,635,179,57168,17059,11.0,10.8,22134,2656,89.0,10.8,59511,32134,89.1,10.3,59348,28197,6.5,10.0,-,**,4.4,4.6,39559,115455,2666,277,35206,8182,67.4,6.1,35654,5624,64.3,6.4,35814,4880,3.2,2.2,12396,78075,32.6,6.1,27009,35349,26.4,6.1,14740,22945,6.2,2.8,99100,34676,19.8,(X),(X),(X),28.0,(X),(X),(X),17.8,(X),(X),(X)
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",492,82,41597,17566,67.9,14.9,40069,16832,17.1,15.0,51328,54602,0.0,5.4,-,**,13.0,11.6,60962,49041,0.0,5.4,-,**,0.0,5.4,-,**,2.0,3.3,-,**,2.0,3.3,-,**,67.9,14.9,40069,16832,15.2,9.5,3150,3612,69.5,12.6,56250,19053,15.2,9.3,19688,38977,0.0,5.4,-,**,38,40,62625,14219,21.1,58.3,48333,76222,78.9,58.3,63125,9056,94.7,48.0,62750,12451,5.3,48.0,-,**,0.0,44.3,-,**,454,98,40417,18208,48.2,18.7,60913,33545,46.0,18.8,61394,31460,2.2,3.5,-,**,51.8,18.7,25688,18193,39.6,15.8,25375,15746,12.1,12.8,62708,105036,7.7,(X),(X),(X),0.0,(X),(X),(X),8.4,(X),(X),(X)
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",578,108,44216,11543,55.9,14.7,58229,20353,5.2,7.1,"2,500-",***,0.0,4.6,-,**,35.3,14.1,39309,14682,0.0,4.6,-,**,3.6,5.6,-,**,0.0,4.6,-,**,8.1,7.3,43631,35518,51.4,14.2,60592,21383,13.8,9.9,43214,78537,67.6,13.2,44549,22118,11.2,5.4,60938,78121,7.3,8.4,11810,35105,143,76,104375,111663,8.4,13.3,-,**,91.6,13.3,142868,121590,100.0,17.4,104375,111663,0.0,17.4,-,**,0.0,17.4,-,**,435,116,39327,6617,50.8,18.7,38910,15340,47.8,18.1,38883,18524,3.0,3.8,42679,83123,49.2,18.7,43000,39320,36.3,17.4,43667,20840,12.9,10.6,5833,122623,11.6,(X),(X),(X),0.0,(X),(X),(X),15.4,(X),(X),(X)
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",1849,189,45795,4312,85.3,4.7,46098,4468,1.5,1.8,22589,40090,0.5,0.8,-,**,10.6,3.9,60833,26833,0.0,1.5,-,**,1.0,1.6,-,**,1.1,1.3,42813,37739,1.7,1.9,38750,38357,83.6,4.9,46098,4555,10.0,3.9,12120,24925,46.5,6.8,46414,8018,22.3,5.0,78359,23790,21.2,5.3,27442,5315,277,118,76563,38784,7.9,11.8,-,**,92.1,11.8,71953,29362,89.2,9.2,90469,40951,4.3,7.1,-,**,6.5,6.7,65000,9457,1572,201,43100,12586,55.7,9.7,43304,9952,49.5,9.2,43611,13121,6.2,3.6,43073,32792,44.3,9.7,42841,22898,37.0,9.1,32454,19807,7.3,4.2,60781,31993,23.4,(X),(X),(X),45.8,(X),(X),(X),19.5,(X),(X),(X)
1400000US42101000800,42101000800,"Census Tract 8, Philadelphia County, Pennsylvania",5577,344,61590,6477,88.2,3.3,61590,6375,1.2,1.0,13419,2875,0.0,0.5,-,**,8.8,3.1,75294,23505,0.0,0.5,-,**,0.8,0.8,38185,35081,0.9,0.9,103426,84593,2.5,2.1,90375,91265,86.6,3.9,61042,6066,4.8,1.5,21818,12824,57.0,4.3,61685,9534,21.1,3.0,91184,19651,17.1,2.7,45438,15002,1000,211,111833,26641,16.7,9.1,178917,141993,83.3,9.1,111351,17996,87.7,6.9,114402,54733,10.8,6.4,73026,34469,1.5,2.5,"250,000+",***,4577,322,54117,8869,51.3,4.5,46695,4187,46.2,4.6,45464,4365,5.1,2.2,76544,18678,48.7,4.5,61042,17878,42.0,4.7,57792,10711,6.6,2.0,147617,76884,15.9,(X),(X),(X),27.2,(X),(X),(X),13.2,(X),(X),(X)
1400000US42101000900,42101000900,"Census Tract 9, Philadelphia County, Pennsylvania",2902,257,35383,10749,78.5,5.0,46932,11293,6.3,3.2,8162,2145,0.0,0.9,-,**,13.5,4.3,13942,9051,0.0,0.9,-,**,0.3,0.5,-,**,1.4,1.3,49231,89838,0.7,0.8,75481,5620,78.0,5.0,46439,11794,9.1,2.6,6842,6662,55.3,6.0,41500,12219,19.0,4.8,70833,24954,16.6,3.6,13602,4320,459,159,103032,38456,12.6,12.8,111210,40383,87.4,12.8,84620,45604,83.9,12.6,103310,31073,6.3,6.4,19766,49503,9.8,11.3,110685,46371,2443,259,23007,12258,52.7,7.4,15587,9611,46.7,8.2,15179,12560,5.9,2.9,16131,9341,47.3,7.4,35982,10916,38.5,7.4,36385,18222,8.8,5.0,35197,68355,21.1,(X),(X),(X),33.8,(X),(X),(X),18.7,(X),(X),(X)
