GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",2305,186,103772,11761,83.4,6.4,106218,9573,10.3,4.4,50600,22919,0.0,1.0,-,**,3.9,3.6,"250,000+",***,0.0,1.0,-,**,1.3,2.1,-,**,1.1,1.3,-,**,8.2,4.3,81071,76846,76.4,7.0,110802,6814,7.7,4.3,42727,27433,63.5,6.0,107396,11147,20.5,4.3,112708,24038,8.3,2.6,107037,68048,647,166,120558,12909,16.8,7.6,-,**,83.2,7.6,121808,33798,79.0,13.6,131477,46648,17.0,12.8,-,**,4.0,4.6,-,**,1658,177,84432,30588,53.3,8.3,78542,16491,38.8,8.0,66288,26575,14.5,6.5,110532,9095,46.7,8.3,113182,19309,33.4,7.9,112604,59718,13.3,6.3,114722,28355,23.9,(X),(X),(X),22.6,(X),(X),(X),24.4,(X),(X),(X)
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",950,122,50455,22642,31.3,8.7,-,**,6.1,6.1,-,**,1.4,2.2,-,**,54.9,10.2,35227,18274,0.0,2.3,-,**,1.3,3.0,-,**,5.1,5.1,42931,28913,2.3,3.2,-,**,31.3,8.7,-,**,4.0,3.2,-,**,61.2,9.2,66094,46021,19.8,7.9,58800,19964,15.1,6.9,-,**,483,86,57650,29855,40.4,11.9,-,**,59.6,11.9,65500,23422,90.7,9.3,50227,23002,2.5,3.9,-,**,6.8,8.4,83125,60240,467,104,-,**,46.7,15.3,-,**,37.7,13.1,-,**,9.0,10.0,-,**,53.3,15.3,131964,68607,29.3,13.6,-,**,24.0,14.1,183125,69364,30.9,(X),(X),(X),29.6,(X),(X),(X),32.3,(X),(X),(X)
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",1765,109,93036,15233,76.9,6.3,94607,17913,4.4,2.5,-,**,0.0,1.3,-,**,14.9,5.0,95694,70981,1.2,1.8,-,**,0.0,1.3,-,**,2.7,2.8,-,**,5.6,3.6,93750,38170,71.8,6.9,97396,22126,5.3,2.8,69583,20786,52.8,4.7,108426,10040,20.8,5.3,141061,21637,21.0,4.9,39931,17774,617,119,130368,16969,26.1,8.8,156979,94301,73.9,8.8,121625,9948,89.8,7.6,131176,26998,4.7,5.5,-,**,5.5,5.1,-,**,1148,140,57500,20877,52.3,9.3,50536,16765,38.8,8.4,48309,25488,13.5,6.5,107824,92308,47.7,9.3,77333,34547,34.0,9.1,55288,20855,13.8,6.4,136500,59664,27.7,(X),(X),(X),31.8,(X),(X),(X),25.5,(X),(X),(X)
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",1670,134,57604,10786,64.4,6.6,73385,18904,12.9,4.9,26776,16812,0.0,1.3,-,**,20.2,5.3,47778,30315,0.0,1.3,-,**,0.5,0.8,-,**,2.0,1.6,50357,28560,4.3,2.0,-,**,61.3,6.6,78229,20771,6.4,3.9,-,**,51.0,6.9,72593,24663,21.0,6.1,96552,39693,21.6,4.9,13355,7298,508,109,89722,36759,6.5,2.7,-,**,93.5,2.7,103836,26996,91.5,5.9,104267,22965,6.9,5.4,66172,19680,1.6,2.6,-,**,1162,169,50516,15028,52.2,8.7,37103,22977,43.2,8.9,35602,11255,9.0,5.7,83500,81601,47.8,8.7,58476,23257,42.1,8.6,47031,30407,5.8,4.3,-,**,18.4,(X),(X),(X),18.1,(X),(X),(X),18.6,(X),(X),(X)
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",2380,216,70038,14655,82.2,6.3,69583,14077,6.4,4.4,76074,12512,0.0,0.9,-,**,9.9,5.5,-,**,0.0,0.9,-,**,0.0,0.9,-,**,1.5,1.9,-,**,0.7,1.1,-,**,81.5,6.6,70153,13609,2.1,2.1,-,**,35.2,6.6,75107,3148,24.7,5.4,80744,15878,38.0,6.6,39698,10456,519,156,104073,35956,4.6,5.9,-,**,95.4,5.9,103105,24256,94.4,6.2,104032,37590,5.6,6.2,-,**,0.0,4.2,-,**,1861,236,59295,15993,65.6,7.2,45000,17390,56.6,10.5,36250,13455,8.9,7.7,99375,33779,34.4,7.2,73528,8234,30.6,6.9,71846,4106,3.8,4.1,217781,96057,30.4,(X),(X),(X),33.3,(X),(X),(X),29.6,(X),(X),(X)
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",874,52,40568,13811,58.5,8.0,49583,15162,14.4,5.3,13462,13099,0.0,2.5,-,**,24.4,7.3,40982,25054,0.0,2.5,-,**,0.0,2.5,-,**,2.7,2.9,60500,40377,5.4,3.8,-,**,53.9,7.6,56458,16890,14.6,4.1,-,**,66.0,6.8,55208,13772,14.6,5.3,23182,13022,4.7,2.9,-,**,148,42,104400,9870,19.6,9.6,104792,18394,80.4,9.6,104276,37413,82.4,11.9,112917,25145,17.6,11.9,41250,9047,0.0,14.1,-,**,726,60,27115,10698,45.2,9.0,-,**,38.6,8.3,22083,17539,6.6,4.0,-,**,54.8,9.0,-,**,44.4,8.2,-,**,10.5,4.9,-,**,12.9,(X),(X),(X),13.5,(X),(X),(X),12.8,(X),(X),(X)
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",676,47,71250,17493,80.5,6.0,70345,23348,2.7,3.1,-,**,0.0,3.3,-,**,16.6,6.0,82167,46635,0.0,3.3,-,**,0.0,3.3,-,**,0.3,0.5,-,**,5.2,3.8,87417,58334,75.3,6.9,61442,22007,5.2,3.8,46607,12897,67.3,7.9,71776,23058,20.3,7.6,86750,28112,7.2,3.4,-,**,105,40,124271,24113,40.0,21.2,123125,121079,60.0,21.2,135536,29608,78.1,20.3,124583,66286,15.2,18.8,-,**,6.7,11.6,-,**,571,58,61985,19466,53.2,9.3,70000,30533,41.0,8.9,55972,18253,12.3,6.7,101667,16211,46.8,9.3,60865,19854,37.8,8.7,58750,19465,8.9,6.1,-,**,20.1,(X),(X),(X),16.2,(X),(X),(X),20.8,(X),(X),(X)
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",2277,227,51279,5359,70.0,7.9,55486,21892,11.5,6.2,48289,23705,0.0,1.0,-,**,16.2,5.6,47679,35244,0.4,0.7,-,**,0.0,1.0,-,**,1.8,2.0,-,**,6.4,5.3,-,**,63.6,8.4,56007,19350,8.1,5.1,-,**,54.9,8.5,56225,18445,21.2,7.0,-,**,15.8,4.8,48074,7141,300,111,127500,31408,26.7,16.3,-,**,73.3,16.3,-,**,100.0,7.2,127500,31408,0.0,7.2,-,**,0.0,7.2,-,**,1977,224,48217,7613,54.1,9.0,47930,19530,44.0,9.1,48750,11878,10.1,6.4,-,**,45.9,9.0,50449,13718,39.6,9.5,44722,17796,6.4,5.0,-,**,23.8,(X),(X),(X),42.7,(X),(X),(X),19.9,(X),(X),(X)
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",907,76,91453,30871,81.9,8.6,95938,58665,5.7,5.5,26000,6552,0.0,2.4,-,**,8.3,5.1,-,**,0.0,2.4,-,**,3.3,3.8,-,**,0.8,1.4,-,**,7.6,6.9,-,**,74.3,9.3,95208,47606,9.9,5.3,29318,27420,67.9,7.8,92432,51528,10.4,3.9,-,**,11.8,5.9,-,**,276,127,175588,19762,26.1,14.5,166979,94546,73.9,14.5,175735,48529,95.3,7.0,175779,13680,2.5,4.8,-,**,2.2,4.8,-,**,631,118,73036,36159,42.3,10.8,46161,16762,25.0,9.0,50357,32864,17.3,8.6,-,**,57.7,10.8,81771,26675,42.6,12.3,82344,76897,15.1,9.0,81198,23413,17.2,(X),(X),(X),23.9,(X),(X),(X),14.3,(X),(X),(X)
