GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; One race-- - White,Total; Margin of Error; One race-- - White,Median income (dollars); Estimate; One race-- - White,Median income (dollars); Margin of Error; One race-- - White,Total; Estimate; One race-- - Black or African American,Total; Margin of Error; One race-- - Black or African American,Median income (dollars); Estimate; One race-- - Black or African American,Median income (dollars); Margin of Error; One race-- - Black or African American,Total; Estimate; One race-- - American Indian and Alaska Native,Total; Margin of Error; One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; One race-- - American Indian and Alaska Native,Total; Estimate; One race-- - Asian,Total; Margin of Error; One race-- - Asian,Median income (dollars); Estimate; One race-- - Asian,Median income (dollars); Margin of Error; One race-- - Asian,Total; Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; One race-- - Some other race,Total; Margin of Error; One race-- - Some other race,Median income (dollars); Estimate; One race-- - Some other race,Median income (dollars); Margin of Error; One race-- - Some other race,Total; Estimate; Two or more races,Total; Margin of Error; Two or more races,Median income (dollars); Estimate; Two or more races,Median income (dollars); Margin of Error; Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Married-couple families,Total; Margin of Error; FAMILIES - Married-couple families,Median income (dollars); Estimate; FAMILIES - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Married-couple families,"Total; Estimate; FAMILIES - Female householder, no husband present","Total; Margin of Error; FAMILIES - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Female householder, no husband present","Total; Estimate; FAMILIES - Male householder, no wife present","Total; Margin of Error; FAMILIES - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",2033,204,73041,7868,91.7,3.2,74291,10394,3.7,2.2,32813,23076,0.0,1.3,-,**,3.1,2.3,78558,46035,0.0,1.3,-,**,0.7,1.1,-,**,0.8,1.3,-,**,1.6,1.9,99671,113101,90.1,3.5,73675,8541,6.7,3.7,15682,32891,68.0,5.8,78004,10972,19.8,4.1,68491,22538,5.5,2.4,97604,149218,449,127,130919,34939,2.7,4.1,-,**,97.3,4.1,131360,37005,73.3,15.2,132316,59492,17.4,13.3,79231,116992,9.4,8.6,141538,100678,1584,214,65370,7647,42.6,8.5,67688,8979,34.3,8.1,61458,18685,8.2,4.1,98750,82782,57.4,8.5,62250,14861,48.1,9.5,58939,9100,9.3,5.2,105769,16476,20.0,(X),(X),(X),21.2,(X),(X),(X),19.7,(X),(X),(X)
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",1005,96,43218,11438,26.5,8.2,102000,33464,0.0,2.7,-,**,0.0,2.7,-,**,73.5,8.2,33828,3862,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,1.5,2.4,-,**,25.0,8.5,111406,57570,3.2,2.5,"2,500-",***,55.9,9.1,46932,9607,24.9,7.6,56429,42942,16.0,5.3,22917,3515,434,119,34868,3554,27.4,16.4,37106,71493,72.6,16.4,32207,2319,65.9,16.1,35972,8311,26.5,15.6,33281,3867,7.6,7.8,26339,43370,571,130,48628,16283,39.1,13.1,48661,27645,39.1,13.1,48661,27645,0.0,4.7,-,**,60.9,13.1,48611,26732,50.4,12.7,45132,52299,10.5,9.2,90938,89800,12.6,(X),(X),(X),9.7,(X),(X),(X),14.9,(X),(X),(X)
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",1832,123,65577,11916,64.8,6.8,69167,11509,10.1,4.0,32719,15661,0.0,1.5,-,**,18.9,5.3,74167,42961,0.0,1.5,-,**,0.7,1.1,-,**,5.5,4.0,41818,110181,7.8,4.3,36500,28195,60.0,7.1,71583,15626,4.7,2.7,9625,37796,52.7,5.7,92000,26228,21.9,4.3,82692,21867,20.6,3.4,20490,3573,605,121,121516,25864,30.6,10.6,99934,100384,69.4,10.6,121543,26026,86.9,7.0,130250,22001,10.4,6.5,28854,121314,2.6,4.0,-,**,1227,147,50731,13339,50.1,8.6,41728,11333,45.4,8.7,38625,15251,4.7,4.0,98971,111812,49.9,8.6,58182,21547,41.7,8.3,51513,20715,8.1,4.5,137656,155607,21.8,(X),(X),(X),37.5,(X),(X),(X),14.1,(X),(X),(X)
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",1169,175,21832,10955,61.2,12.1,31696,21216,8.5,4.9,21250,13020,0.3,0.5,-,**,24.2,10.3,11585,15813,0.0,2.3,-,**,0.0,2.3,-,**,5.8,5.6,14737,13877,6.2,6.2,11743,71623,55.0,12.8,37614,21835,12.9,7.4,6890,28040,49.6,12.4,25395,14095,12.9,6.3,70341,98061,24.6,9.5,15481,15390,165,106,9583,61804,19.4,27.6,-,**,80.6,27.6,7083,84089,80.6,27.6,7083,84089,19.4,27.6,-,**,0.0,15.3,-,**,1004,178,25522,11969,54.8,11.7,26944,14832,52.0,11.8,27222,14051,2.8,3.3,11842,22211,45.2,11.7,20750,14754,36.4,11.4,15673,12134,8.9,5.6,64350,137006,13.2,(X),(X),(X),6.1,(X),(X),(X),14.3,(X),(X),(X)
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",2295,151,50020,14677,85.2,6.8,53971,5853,4.7,4.2,38307,32030,0.0,1.2,-,**,5.5,3.0,25417,24537,0.0,1.2,-,**,0.5,0.8,-,**,4.1,4.6,-,**,0.8,1.1,112159,326426,84.9,6.8,53873,5819,5.4,2.8,40163,78081,16.6,4.9,58894,2574,27.1,4.9,76797,29150,50.8,5.0,36221,8748,539,169,100494,39121,6.9,2.3,155650,117315,93.1,2.3,100116,53744,92.2,8.1,101076,30812,2.6,4.3,-,**,5.2,7.0,39559,120239,1756,189,37817,8744,72.2,6.9,38333,6431,68.7,7.1,36960,7582,3.5,2.8,64653,87275,27.8,6.9,30694,59805,21.9,6.5,15147,36185,5.9,3.6,101484,20230,26.5,(X),(X),(X),39.3,(X),(X),(X),22.6,(X),(X),(X)
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",636,81,45357,10896,59.3,15.2,42888,18458,18.7,14.1,50492,45349,0.0,4.2,-,**,20.0,12.2,48657,11220,0.0,4.2,-,**,0.0,4.2,-,**,2.0,3.1,-,**,2.0,3.1,-,**,59.3,15.2,42888,18458,14.3,8.8,3352,19005,70.9,12.0,51192,15687,14.8,9.6,47778,29249,0.0,4.2,-,**,97,61,62208,2411,10.3,7.9,-,**,89.7,7.9,62670,17767,58.8,39.8,63239,17314,30.9,38.3,-,**,10.3,19.9,-,**,539,88,36607,21297,45.1,16.3,45804,25639,42.7,16.6,46964,32396,2.4,3.7,-,**,54.9,16.3,25729,17271,39.1,14.9,17386,13407,15.8,11.6,48380,31162,16.0,(X),(X),(X),41.2,(X),(X),(X),11.5,(X),(X),(X)
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",653,98,53938,18277,55.7,17.3,73929,31064,7.8,11.7,-,**,0.0,4.1,-,**,36.4,16.5,37628,20406,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,55.7,17.3,73929,31064,11.0,9.4,50875,41127,52.5,14.5,87875,56200,33.2,15.9,53750,36263,3.2,3.9,52614,31567,130,66,106574,54283,0.0,18.9,-,**,100.0,18.9,106574,54283,100.0,18.9,106574,54283,0.0,18.9,-,**,0.0,18.9,-,**,523,113,50719,19306,37.1,17.3,62600,51701,35.4,17.1,63050,49098,1.7,2.8,-,**,62.9,17.3,50656,27317,49.1,18.5,32019,16056,13.8,15.3,61765,40818,22.1,(X),(X),(X),0.0,(X),(X),(X),27.5,(X),(X),(X)
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",1943,167,38750,11895,80.9,6.6,43662,10427,4.6,3.8,8770,859,0.7,1.2,-,**,11.9,5.3,26071,51088,0.0,1.4,-,**,0.8,1.2,-,**,1.1,1.3,45313,44022,1.4,1.7,38750,36513,79.5,6.6,43662,10263,17.7,7.1,10387,16907,42.2,8.8,39083,14718,21.5,6.2,85729,16450,18.7,5.4,24196,6014,219,107,82841,36383,0.0,11.8,-,**,100.0,11.8,82841,36383,83.1,18.2,92250,35756,5.5,9.9,-,**,11.4,14.9,70268,10057,1724,176,35038,10702,51.9,8.8,40568,14870,44.6,8.3,38583,18128,7.3,3.4,44792,19139,48.1,8.8,30884,13587,40.7,8.7,30030,14018,7.4,4.1,62679,67957,24.4,(X),(X),(X),55.3,(X),(X),(X),20.5,(X),(X),(X)
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",1016,93,79000,35425,74.1,9.1,81469,26503,6.1,5.9,13786,10303,0.0,2.7,-,**,13.9,7.9,65417,75599,0.0,2.7,-,**,0.0,2.7,-,**,5.9,5.6,107333,253063,3.1,3.2,"250,000+",***,71.1,9.5,81438,36060,8.6,5.0,21146,26907,69.8,7.1,80156,29924,15.4,4.8,183684,35591,6.3,1.2,34306,82877,192,54,184145,28540,48.4,15.9,217457,28742,51.6,15.9,99676,157442,79.7,21.6,183322,106497,18.8,24.0,215948,77629,1.6,11.5,"250,000+",***,824,105,51964,24948,36.5,12.6,34784,17292,33.6,11.8,41696,21608,2.9,3.2,"2,500-",***,63.5,12.6,80969,30652,47.3,13.6,48676,63388,16.1,8.0,107042,127447,21.3,(X),(X),(X),21.4,(X),(X),(X),21.2,(X),(X),(X)
