GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US42101001700,42101001700,"Census Tract 17, Philadelphia County, Pennsylvania",2949,293,2411,252,356,300,0,10,166,153,0,10,0,10,16,26,0,10,16,26
1400000US42101001800,42101001800,"Census Tract 18, Philadelphia County, Pennsylvania",2797,275,2010,294,399,130,0,10,294,151,0,10,0,10,94,68,0,10,94,68
1400000US42101001900,42101001900,"Census Tract 19, Philadelphia County, Pennsylvania",2752,372,1509,252,1092,286,10,17,67,53,0,10,22,26,52,49,0,10,52,49
1400000US42101002000,42101002000,"Census Tract 20, Philadelphia County, Pennsylvania",1778,355,91,53,1577,332,0,10,0,10,0,10,1,3,109,107,0,10,109,107
1400000US42101002100,42101002100,"Census Tract 21, Philadelphia County, Pennsylvania",1809,245,257,88,1450,236,0,10,36,44,0,10,5,8,61,51,0,10,61,51
1400000US42101002200,42101002200,"Census Tract 22, Philadelphia County, Pennsylvania",1992,255,396,141,1336,245,0,10,105,66,0,10,9,14,146,131,11,19,135,130
1400000US42101002300,42101002300,"Census Tract 23, Philadelphia County, Pennsylvania",2464,294,1876,332,85,136,0,10,410,172,0,10,12,18,81,84,6,9,75,84
1400000US42101002400,42101002400,"Census Tract 24, Philadelphia County, Pennsylvania",4197,541,3426,510,185,139,0,10,453,179,0,10,42,50,91,85,23,41,68,75
1400000US42101002500,42101002500,"Census Tract 25, Philadelphia County, Pennsylvania",3568,382,2065,264,1066,281,0,10,219,203,0,10,71,79,147,93,8,12,139,93
1400000US42101002701,42101002701,"Census Tract 27.01, Philadelphia County, Pennsylvania",3815,453,1463,314,943,307,7,13,1218,349,0,10,19,25,165,195,139,193,26,31
1400000US42101002702,42101002702,"Census Tract 27.02, Philadelphia County, Pennsylvania",3337,388,3143,369,27,27,0,10,160,148,0,10,7,11,0,10,0,10,0,10
1400000US42101002801,42101002801,"Census Tract 28.01, Philadelphia County, Pennsylvania",3937,578,1940,494,297,140,0,10,1662,484,0,10,38,58,0,10,0,10,0,10
1400000US42101002802,42101002802,"Census Tract 28.02, Philadelphia County, Pennsylvania",4760,572,3571,555,109,132,0,10,965,329,36,67,0,10,79,65,0,10,79,65
1400000US42101002900,42101002900,"Census Tract 29, Philadelphia County, Pennsylvania",4081,340,3363,519,77,82,0,10,445,389,0,10,120,128,76,68,0,10,76,68
1400000US42101003001,42101003001,"Census Tract 30.01, Philadelphia County, Pennsylvania",4153,486,965,353,725,293,34,38,2043,430,8,13,133,196,245,202,0,10,245,202
1400000US42101003002,42101003002,"Census Tract 30.02, Philadelphia County, Pennsylvania",3224,465,821,397,1974,454,35,37,365,375,0,10,14,19,15,23,0,10,15,23
1400000US42101003100,42101003100,"Census Tract 31, Philadelphia County, Pennsylvania",3627,563,213,155,3220,580,0,10,93,141,0,10,0,10,101,131,0,10,101,131
1400000US42101003200,42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",4620,677,311,328,4241,633,53,75,0,10,0,10,15,24,0,10,0,10,0,10
1400000US42101003300,42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",6209,894,1506,406,4001,934,2,4,421,309,0,15,20,28,259,210,0,15,259,210
1400000US42101003600,42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",7738,753,1382,315,4575,756,11,17,1110,340,0,15,94,79,566,431,251,287,315,341
1400000US42101003701,42101003701,"Census Tract 37.01, Philadelphia County, Pennsylvania",6683,874,315,135,4977,1088,15,45,1066,528,0,15,123,142,187,196,123,182,64,76
1400000US42101003702,42101003702,"Census Tract 37.02, Philadelphia County, Pennsylvania",3248,335,1049,184,1583,324,0,10,476,146,0,10,0,10,140,99,0,10,140,99
1400000US42101003800,42101003800,"Census Tract 38, Philadelphia County, Pennsylvania",3668,346,3640,352,1,2,0,10,7,12,0,10,0,10,20,22,0,10,20,22
1400000US42101003901,42101003901,"Census Tract 39.01, Philadelphia County, Pennsylvania",6857,576,4327,521,791,422,16,25,1525,449,0,15,150,192,48,53,0,15,48,53
1400000US42101003902,42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania",6233,526,5713,453,70,83,0,15,109,94,0,15,27,43,314,265,38,50,276,256
1400000US42101004001,42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania",4029,386,3363,408,102,92,0,10,409,194,0,10,34,36,121,130,0,10,121,130
1400000US42101004002,42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania",4377,334,4116,377,0,10,33,57,210,230,0,10,0,10,18,30,18,30,0,10
1400000US42101004101,42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",5670,720,2207,571,1252,340,112,130,1714,647,0,15,198,218,187,143,91,129,96,91
1400000US42101004102,42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",8105,919,3735,848,929,383,0,15,2959,636,0,15,52,61,430,289,0,15,430,289
1400000US42101004201,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",5929,564,4512,521,548,211,0,15,663,301,0,15,0,15,206,240,0,15,206,240
1400000US42101004202,42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania",5106,470,4229,431,325,259,0,15,485,185,0,15,0,15,67,66,0,15,67,66
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",1089,128,296,123,627,134,0,10,125,75,0,10,10,15,31,26,0,10,31,26
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6508,771,763,269,4974,800,20,30,582,391,0,15,0,15,169,204,0,15,169,204
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",1348,222,89,86,1161,253,0,10,64,89,0,10,1,3,33,59,0,10,33,59
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",5820,563,1349,303,4149,537,15,23,245,180,0,15,16,25,46,69,25,62,21,34
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",3609,388,482,207,2520,407,0,10,534,288,0,10,47,48,26,41,0,10,26,41
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",4693,623,660,264,3694,602,27,34,291,200,0,10,0,10,21,25,13,21,8,13
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",3823,635,398,159,2678,587,0,10,554,342,0,10,50,78,143,202,0,10,143,202
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",4340,613,492,237,3227,527,17,30,512,188,0,10,0,10,92,70,14,22,78,69
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",4735,487,106,103,4345,467,10,17,54,65,0,10,23,25,197,184,27,43,170,177
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",3783,530,159,153,3118,525,0,10,441,159,0,10,25,40,40,39,0,10,40,39
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",6702,661,1050,373,4533,562,0,15,595,338,29,70,347,383,148,167,0,15,148,167
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",2760,410,149,146,2593,396,0,10,0,10,0,10,0,10,18,28,0,10,18,28
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",4910,713,100,104,4599,709,0,10,50,79,0,10,0,10,161,203,8,13,153,203
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",2953,510,121,97,2794,515,0,10,6,12,0,10,32,32,0,10,0,10,0,10
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",4834,548,70,109,4717,567,0,10,47,76,0,10,0,10,0,10,0,10,0,10
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",4472,600,113,83,4275,583,14,25,26,44,0,10,0,10,44,56,0,10,44,56
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",3089,415,169,141,2916,399,0,10,0,10,0,10,0,10,4,12,0,10,4,12
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4173,619,396,177,3669,638,0,10,50,46,0,10,15,20,43,38,10,16,33,34
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2376,324,1025,234,709,281,4,10,520,200,14,26,8,10,96,62,10,16,86,60
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",3936,460,2468,392,1076,298,0,10,130,79,0,10,19,27,243,121,52,55,191,113
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4737,456,2580,362,1737,393,0,10,315,224,0,10,51,61,54,64,7,14,47,65
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3519,529,397,170,3055,541,3,7,0,10,0,10,27,42,37,36,10,15,27,24
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2296,374,26,40,2254,372,0,10,0,10,0,10,0,10,16,27,0,10,16,27
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5124,603,10,10,4989,622,31,54,27,44,0,15,0,15,67,84,0,15,67,84
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",8382,980,26,28,8176,980,0,15,0,15,0,15,48,79,132,165,0,15,132,165
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4362,493,149,125,4129,480,0,10,46,50,0,10,7,16,31,33,0,10,31,33
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4257,490,14,20,4145,490,0,10,77,86,0,10,0,10,21,34,0,10,21,34
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",5157,586,89,90,4906,598,0,15,8,13,0,15,22,39,132,86,15,24,117,85
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6731,793,217,140,6486,839,15,26,0,15,0,15,0,15,13,25,0,15,13,25
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2930,552,1355,315,1334,523,37,43,91,101,0,10,59,67,54,51,0,10,54,51
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",3171,588,506,223,2339,627,0,10,149,127,0,10,147,236,30,42,0,10,30,42
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",5524,952,2978,587,584,324,14,22,1540,768,0,15,145,196,263,234,0,15,263,234
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",3792,809,2045,624,886,457,0,10,672,169,0,10,104,95,85,65,9,14,76,65
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",1357,339,857,309,113,109,35,41,227,115,0,10,0,10,125,82,15,29,110,77
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",7397,1541,4955,1358,699,235,0,15,1524,375,0,15,120,91,99,71,7,13,92,70
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",5022,663,3467,463,424,180,0,15,941,321,0,15,127,112,63,43,16,26,47,36
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2283,295,840,208,996,209,2,5,351,171,0,10,33,54,61,49,26,38,35,32
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3521,526,447,258,2777,460,0,10,234,98,0,10,0,10,63,61,0,10,63,61
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",3717,497,85,79,3582,499,21,20,20,33,0,10,0,10,9,13,0,10,9,13
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",4027,480,34,43,3878,479,0,10,21,33,0,10,0,10,94,84,31,49,63,66
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3503,534,19,30,3416,538,19,20,0,10,0,10,49,76,0,10,0,10,0,10
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4348,760,48,41,4095,747,99,141,49,78,0,10,39,61,18,19,0,10,18,19
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2232,286,411,182,1754,352,11,18,28,43,0,10,0,10,28,36,0,10,28,36
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",5880,502,645,231,5001,529,0,15,120,91,0,15,37,62,77,95,0,15,77,95
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",5040,572,658,232,4346,593,0,15,6,11,0,15,0,15,30,29,0,15,30,29
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5173,843,52,54,4935,849,0,15,0,15,0,15,100,102,86,96,0,15,86,96
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2942,495,11,18,2877,504,24,28,0,10,0,10,0,10,30,34,0,10,30,34
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2503,301,7,12,2496,301,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3158,496,67,79,3085,487,0,10,6,10,0,10,0,10,0,10,0,10,0,10
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3624,495,253,98,3282,528,0,10,0,10,0,10,3,6,86,75,53,65,33,38
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1411,301,34,42,1322,302,0,10,31,41,0,10,0,10,24,30,10,24,14,16
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",4074,659,230,116,3653,625,0,10,15,20,0,10,26,64,150,181,0,10,150,181
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3448,593,157,77,3242,596,0,10,16,25,0,10,14,21,19,21,0,10,19,21
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2135,273,136,95,1947,278,0,10,28,35,0,10,0,10,24,23,0,10,24,23
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3458,432,69,72,3342,400,0,10,8,13,0,10,30,48,9,14,0,10,9,14
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3488,453,67,48,3328,438,0,10,41,59,0,10,0,10,52,78,52,78,0,10
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",5447,872,40,35,5255,876,36,57,2,4,0,15,0,15,114,141,29,83,85,115
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",2868,458,0,10,2868,458,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7588,650,63,55,7371,676,27,45,82,128,0,15,0,15,45,49,27,40,18,32
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4482,410,417,134,3914,398,0,10,81,99,0,10,0,10,70,54,0,10,70,54
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",2327,523,1560,501,575,205,33,43,113,88,3,5,31,36,12,16,6,13,6,9
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",5794,620,75,72,5098,582,0,15,238,236,0,15,76,117,307,280,14,23,293,278
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",5328,767,105,69,4831,742,0,15,109,108,0,15,105,166,178,157,0,15,178,157
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1835,202,607,162,1052,206,11,18,31,26,0,10,61,56,73,46,10,17,63,44
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",3017,340,609,197,2122,382,10,15,75,66,32,43,133,132,36,46,11,18,25,43
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",2888,365,1257,269,924,215,0,10,454,247,0,10,30,49,223,161,0,10,223,161
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",1275,213,588,208,409,148,19,29,191,101,0,10,27,37,41,40,0,10,41,40
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3258,361,1038,190,1890,357,17,27,261,177,0,10,0,10,52,53,0,10,52,53
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",4200,449,2754,460,367,155,0,10,892,225,0,10,77,73,110,93,0,10,110,93
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1471,236,260,113,1088,256,0,10,61,46,0,10,11,18,51,50,0,10,51,50
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2674,489,224,128,2198,390,3,9,232,228,0,10,17,18,0,10,0,10,0,10
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2927,386,1463,247,1247,292,0,10,71,58,0,10,81,89,65,57,10,17,55,53
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2346,212,2143,238,71,64,37,64,90,98,0,10,5,9,0,10,0,10,0,10
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",3010,312,2157,284,396,268,0,10,272,155,0,10,72,74,113,141,0,10,113,141
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3345,341,1593,266,1564,373,0,10,76,55,0,10,48,50,64,64,9,13,55,63
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2676,451,2054,245,285,213,0,10,288,230,0,10,0,10,49,49,0,10,49,49
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3661,405,3207,454,278,195,0,10,68,72,0,10,40,55,68,58,38,49,30,27
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4380,585,949,314,3373,559,0,10,0,10,0,10,0,10,58,54,0,10,58,54
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",2026,363,224,196,1674,357,10,27,0,10,0,10,11,18,107,91,0,10,107,91
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3323,609,296,120,2885,554,18,29,3,19,0,10,60,59,61,70,0,10,61,70
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2460,445,843,403,1524,304,0,10,3,8,0,10,44,44,46,47,0,10,46,47
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",1947,357,378,168,1417,322,0,10,49,59,0,10,13,27,90,73,0,10,90,73
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",3243,270,2618,258,260,111,0,10,93,84,0,10,133,125,139,70,24,29,115,67
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1466,161,1303,147,58,53,0,10,26,23,0,10,37,29,42,44,0,10,42,44
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",3151,453,1724,371,386,223,25,38,308,351,0,10,490,166,218,156,86,99,132,81
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1603,242,181,134,1203,234,9,15,6,11,0,10,203,164,1,5,0,10,1,5
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",3289,541,976,410,2126,239,30,44,130,95,0,10,13,26,14,26,0,10,14,26
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3747,613,1578,466,2001,452,28,43,118,80,0,10,22,22,0,10,0,10,0,10
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",730,208,87,132,613,182,0,10,12,19,0,10,14,26,4,7,0,10,4,7
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3207,510,137,85,2681,471,0,10,154,180,0,10,0,10,235,330,7,13,228,330
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2323,448,45,57,2231,473,0,10,0,10,0,10,17,28,30,53,0,10,30,53
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",4375,569,25,34,4275,548,37,41,0,10,0,10,26,35,12,22,0,10,12,22
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6284,982,426,345,5628,964,0,15,0,15,0,15,183,200,47,66,0,15,47,66
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",4200,682,2035,563,1997,353,0,10,45,47,0,10,3,7,120,114,16,27,104,113
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1844,311,790,215,225,134,0,10,0,10,0,10,701,271,128,125,24,32,104,121
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",2800,433,1491,410,106,65,141,113,113,172,0,10,879,303,70,86,52,84,18,21
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5603,619,5324,612,97,127,0,15,106,107,0,15,29,48,47,45,0,15,47,45
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",7125,743,6456,706,45,44,55,73,426,248,0,15,75,70,68,48,0,15,68,48
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",5037,588,2215,315,667,281,29,48,861,247,29,47,1211,453,25,28,0,15,25,28
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",1794,235,701,280,600,243,0,10,0,10,0,10,359,156,134,109,82,82,52,70
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3622,641,964,368,1229,495,0,10,340,233,0,10,1061,337,28,24,23,26,5,7
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4718,660,725,256,2129,502,12,18,59,133,0,10,1503,569,290,272,27,31,263,271
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",1911,372,38,50,1616,342,0,10,0,10,0,10,141,151,116,89,38,60,78,76
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",1459,302,122,98,1306,315,0,10,0,10,0,10,8,14,23,40,0,10,23,40
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2778,481,19,24,2750,485,9,14,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",3046,674,401,288,2645,675,0,10,0,10,0,10,0,10,0,10,0,10,0,10
