GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US36001000100,36001000100,"Census Tract 1, Albany County, New York",815,73,25179,9520,36.8,8.3,19813,18805,59.0,8.7,26563,10224,0.0,3.6,-,**,1.7,2.1,-,**,0.0,3.6,-,**,0.2,0.7,-,**,2.2,2.0,10250,1946,19.8,7.8,14712,12163,25.6,7.2,45089,34103,2.8,3.1,-,**,29.1,8.4,14904,11299,48.2,8.7,41964,25559,19.9,6.6,35625,17774,453,90,29583,15207,51.0,12.2,14471,4893,49.0,12.2,47500,12181,31.6,9.5,(X),(X),66.7,9.5,(X),(X),1.8,3.0,(X),(X),362,88,20278,5868,60.5,13.0,(X),(X),47.2,11.3,(X),(X),13.3,11.1,(X),(X),39.5,13.0,(X),(X),35.9,12.9,(X),(X),3.6,4.0,(X),(X),52.0,(X),(X),(X),45.5,(X),(X),(X),60.2,(X),(X),(X)
1400000US36001000200,36001000200,"Census Tract 2, Albany County, New York",2006,228,26337,7458,19.1,5.9,34018,24470,77.8,6.0,23389,8397,0.0,1.5,-,**,0.6,1.1,-,**,0.0,1.5,-,**,0.9,1.5,-,**,1.5,1.8,-,**,8.9,5.0,11042,1829,13.5,4.2,49076,16775,9.8,5.4,25035,12619,36.3,7.7,20441,19084,39.6,7.9,24944,21316,14.3,5.2,46058,23347,935,188,27006,11471,44.9,12.4,17870,15180,55.1,12.4,44871,20183,38.7,11.2,(X),(X),48.3,10.8,(X),(X),12.9,8.0,(X),(X),1071,211,21454,8977,55.8,12.2,(X),(X),46.1,12.5,(X),(X),9.7,7.6,(X),(X),44.2,12.2,(X),(X),41.2,12.2,(X),(X),3.0,3.6,(X),(X),42.8,(X),(X),(X),41.3,(X),(X),(X),40.2,(X),(X),(X)
1400000US36001000300,36001000300,"Census Tract 3, Albany County, New York",2311,156,32244,16317,67.9,6.2,41385,12207,24.0,5.6,17923,5522,0.6,0.9,-,**,3.2,2.6,67434,49840,0.0,1.3,-,**,0.8,1.2,-,**,3.5,3.5,(X),(X),4.5,3.1,(X),(X),65.0,6.7,41492,12332,6.1,3.9,(X),(X),35.8,8.3,(X),(X),32.3,7.4,(X),(X),25.8,5.6,(X),(X),862,181,52645,10621,34.5,10.6,(X),(X),65.5,10.6,(X),(X),46.8,12.1,(X),(X),48.3,12.0,(X),(X),5.0,5.6,(X),(X),1449,207,24920,11787,41.3,9.8,(X),(X),35.0,9.3,(X),(X),6.3,4.7,(X),(X),58.7,9.8,(X),(X),48.2,10.4,(X),(X),10.4,8.4,(X),(X),40.3,(X),(X),(X),49.1,(X),(X),(X),35.1,(X),(X),(X)
1400000US36001000401,36001000401,"Census Tract 4.01, Albany County, New York",1037,82,72168,8116,95.8,3.1,72326,9040,2.0,2.2,-,**,0.0,2.8,-,**,2.2,2.0,74028,35255,0.0,2.8,-,**,0.0,2.8,-,**,0.0,2.8,-,**,5.2,5.2,44609,6982,90.5,5.7,74276,10147,0.0,2.8,-,**,32.1,5.8,73359,50437,28.4,5.0,74896,14181,39.4,6.0,70352,29044,417,56,102212,26280,30.5,5.1,101250,52095,69.5,5.1,105403,33601,72.4,13.4,(X),(X),22.3,12.1,(X),(X),5.3,5.2,(X),(X),620,92,51125,17312,57.7,11.0,50000,12985,46.8,9.7,47632,17285,11.0,6.3,81500,12404,42.3,11.0,57813,30982,30.6,9.7,71141,12085,11.6,10.2,42656,22229,30.8,(X),(X),(X),32.6,(X),(X),(X),29.5,(X),(X),(X)
1400000US36001000403,36001000403,"Census Tract 4.03, Albany County, New York",2300,195,52857,16042,72.3,9.5,69345,11281,9.2,4.3,43546,37766,0.5,0.9,-,**,12.7,7.8,(X),(X),0.0,1.3,-,**,4.2,5.1,-,**,1.1,1.5,-,**,6.5,5.5,11121,1097,70.1,9.8,69643,11772,17.7,9.0,11235,707,32.1,5.2,61719,16404,29.6,5.2,91417,32860,20.6,4.7,44177,7364,909,181,93304,15961,34.3,9.8,67188,49659,65.7,9.8,99344,16442,71.5,10.4,(X),(X),19.6,8.8,(X),(X),8.9,6.6,(X),(X),1391,235,26875,13808,66.1,10.1,19583,9993,44.6,11.8,31742,12802,21.5,11.8,11739,1340,33.9,10.1,41206,11415,24.4,8.5,40265,16949,9.5,7.2,83556,12015,35.0,(X),(X),(X),33.0,(X),(X),(X),36.3,(X),(X),(X)
1400000US36001000404,36001000404,"Census Tract 4.04, Albany County, New York",8,6,-,**,50.0,50.0,-,**,50.0,50.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,50.0,50.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,50.0,50.0,-,**,50.0,50.0,-,**,0,16,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,8,6,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,(X),(X),(X),-,(X),(X),(X),0.0,(X),(X),(X)
1400000US36001000501,36001000501,"Census Tract 5.01, Albany County, New York",1687,117,29431,4376,56.1,7.2,41250,11767,29.0,6.8,19271,10211,0.4,0.7,-,**,5.0,4.0,(X),(X),0.0,1.8,-,**,3.9,3.5,(X),(X),5.5,3.4,32083,28118,18.5,7.8,(X),(X),43.8,7.6,39338,9896,13.6,8.8,12566,9477,35.3,7.1,50574,22650,35.9,8.0,28571,3405,15.2,5.0,21210,8308,699,148,48352,23447,50.4,14.0,33571,24167,49.6,14.0,62008,10029,29.3,13.6,63925,2423,47.4,14.5,27361,20543,23.3,11.9,65625,46398,988,154,18596,6744,52.9,12.8,(X),(X),38.0,9.7,(X),(X),15.0,8.9,(X),(X),47.1,12.8,(X),(X),39.0,12.3,(X),(X),8.1,5.6,(X),(X),44.2,(X),(X),(X),33.3,(X),(X),(X),46.1,(X),(X),(X)
1400000US36001000502,36001000502,"Census Tract 5.02, Albany County, New York",926,59,45357,7209,76.0,8.1,46250,8064,9.3,4.9,60517,10327,0.0,3.2,-,**,12.4,6.5,35781,35463,0.0,3.2,-,**,0.5,0.8,-,**,1.7,2.2,-,**,1.1,2.0,-,**,76.0,8.1,46250,8064,16.8,7.3,(X),(X),44.6,6.8,(X),(X),28.9,6.1,(X),(X),9.6,2.9,(X),(X),249,62,53125,22965,39.8,16.8,52031,31880,60.2,16.8,54250,43638,48.6,18.3,96375,21183,47.4,16.1,35714,25342,4.0,7.4,-,**,677,85,39435,3467,50.2,10.0,(X),(X),32.8,9.6,(X),(X),17.4,6.2,(X),(X),49.8,10.0,(X),(X),38.4,10.2,(X),(X),11.4,6.5,(X),(X),38.4,(X),(X),(X),39.4,(X),(X),(X),35.5,(X),(X),(X)
1400000US36001000600,36001000600,"Census Tract 6, Albany County, New York",1358,131,22067,5807,48.0,9.4,19658,3475,36.8,9.0,34659,21271,0.0,2.2,-,**,6.6,4.2,16136,7091,0.0,2.2,-,**,4.5,4.5,-,**,4.1,3.9,(X),(X),15.3,6.8,18100,13419,40.6,9.3,18854,4831,21.9,8.2,19896,12070,43.7,8.9,26048,12396,29.2,7.4,25139,10190,5.2,3.4,13594,7769,463,103,32557,22382,64.1,13.3,33352,26138,35.9,13.3,25556,24998,46.0,14.7,(X),(X),41.3,16.1,(X),(X),12.7,11.1,(X),(X),895,131,20598,7230,31.8,12.1,(X),(X),22.5,10.5,(X),(X),9.4,7.7,(X),(X),68.2,12.1,(X),(X),38.1,11.5,(X),(X),30.1,10.4,(X),(X),54.6,(X),(X),(X),55.5,(X),(X),(X),52.3,(X),(X),(X)
