GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US36001000100,36001000100,"Census Tract 1, Albany County, New York",814,85,30750,14345,44.3,9.6,28262,13387,49.4,9.1,35313,14701,0.0,3.6,-,**,2.1,2.2,-,**,0.0,3.6,-,**,3.8,5.3,-,**,0.4,0.6,-,**,24.7,8.5,28323,11126,30.2,10.0,41500,32974,1.4,2.1,-,**,32.8,8.3,27825,10540,44.2,9.0,52609,24088,21.6,5.7,38929,11757,555,98,31250,20449,51.9,10.1,21667,12836,48.1,10.1,53583,17573,31.9,9.0,45703,20348,62.9,10.2,20250,11820,5.2,7.6,-,**,259,84,19879,17437,59.1,15.3,25268,28449,55.2,15.3,15313,42714,3.9,5.7,-,**,40.9,15.3,19758,30793,39.0,15.5,19556,24258,1.9,2.5,-,**,52.0,(X),(X),(X),53.2,(X),(X),(X),49.4,(X),(X),(X)
1400000US36001000200,36001000200,"Census Tract 2, Albany County, New York",2087,245,21283,6579,17.9,6.2,27941,14227,78.2,6.7,20943,9478,0.0,1.4,-,**,0.2,0.8,-,**,0.0,1.4,-,**,2.3,2.6,-,**,1.4,2.3,-,**,9.2,4.6,10237,1847,13.8,4.8,40089,29651,8.3,5.6,25455,8891,37.9,8.3,18263,7273,39.2,8.8,29938,35999,14.6,5.7,45833,41410,1141,181,22047,8909,49.9,11.8,12455,11644,50.1,11.8,45563,16463,42.0,11.3,63090,38112,43.6,11.5,13393,4729,14.4,8.7,19792,37020,946,220,19157,3957,53.4,12.2,19825,14098,48.6,11.6,18700,9828,4.8,4.7,44625,147470,46.6,12.2,18301,5619,41.5,11.7,16743,7803,5.1,5.3,25938,66152,39.5,(X),(X),(X),40.8,(X),(X),(X),33.6,(X),(X),(X)
1400000US36001000300,36001000300,"Census Tract 3, Albany County, New York",2392,161,31591,13372,66.5,7.3,39206,7640,27.6,6.6,18354,8147,0.0,1.2,-,**,2.3,2.7,-,**,0.0,1.2,-,**,0.0,1.2,-,**,3.5,3.5,19000,83550,3.1,2.3,9917,68741,64.0,7.5,39180,8014,4.3,3.5,14366,16951,39.8,7.0,43399,21163,33.6,6.4,38416,13366,22.2,6.0,17500,12498,934,181,52368,22443,45.3,12.5,23640,26527,54.7,12.5,73359,29805,39.6,12.5,79444,44003,53.7,10.7,23235,17810,6.6,7.3,-,**,1458,224,24969,11286,44.9,8.4,17265,3433,39.9,8.4,16757,2302,5.0,4.5,24007,5515,55.1,8.4,40451,8863,46.8,8.8,41111,8969,8.3,7.0,26103,59462,36.3,(X),(X),(X),52.9,(X),(X),(X),25.7,(X),(X),(X)
1400000US36001000401,36001000401,"Census Tract 4.01, Albany County, New York",998,84,71343,4420,94.9,3.5,71959,4035,3.5,2.8,39306,41220,0.0,3.0,-,**,1.6,1.9,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,2.1,2.4,-,**,92.8,3.9,72015,4375,0.0,3.0,-,**,26.9,5.6,73971,27674,29.7,7.6,72917,10961,43.5,7.1,58750,18597,362,72,101477,9149,34.5,8.4,100417,68440,65.5,8.4,102212,12288,71.0,13.4,127768,49552,22.4,11.8,51250,30928,6.6,6.8,-,**,636,100,52045,13855,67.6,11.6,45417,10104,54.6,11.2,39583,10930,13.1,6.1,73229,43280,32.4,11.6,70637,14131,31.4,11.6,70490,15000,0.9,1.7,-,**,29.6,(X),(X),(X),33.1,(X),(X),(X),27.5,(X),(X),(X)
1400000US36001000403,36001000403,"Census Tract 4.03, Albany County, New York",2290,155,52740,16818,73.8,8.7,70781,9479,9.0,4.6,35000,26888,0.0,1.3,-,**,13.8,7.3,11153,1492,0.0,1.3,-,**,3.4,3.7,-,**,0.0,1.3,-,**,5.9,4.2,11202,1219,71.4,8.9,70875,9412,17.1,7.8,10912,1019,30.7,6.4,58250,17629,31.7,6.3,92031,38168,20.5,4.3,44519,28024,898,185,89896,19866,30.5,10.6,65667,47425,69.5,10.6,99583,21787,78.3,11.0,94135,29634,15.1,9.3,52438,57181,6.6,6.1,88698,16721,1392,227,25917,9494,68.2,10.0,19167,7338,45.8,9.7,31522,9202,22.4,9.7,11000,3541,31.8,10.0,40981,9095,22.1,9.6,40946,8272,9.7,7.5,82582,127883,30.4,(X),(X),(X),27.4,(X),(X),(X),32.4,(X),(X),(X)
1400000US36001000404,36001000404,"Census Tract 4.04, Albany County, New York",7,6,-,**,57.1,57.1,-,**,42.9,57.1,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,57.1,57.1,-,**,0.0,100.0,-,**,0.0,100.0,-,**,57.1,57.1,-,**,42.9,57.1,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,7,6,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,(X),(X),(X),-,(X),(X),(X),0.0,(X),(X),(X)
1400000US36001000501,36001000501,"Census Tract 5.01, Albany County, New York",1621,131,29115,5546,59.7,9.1,37162,11267,25.4,7.8,20435,8708,0.5,0.9,-,**,5.7,4.5,5804,35319,0.0,1.8,-,**,4.1,4.0,11821,52113,4.5,2.8,60982,70240,17.1,7.5,19932,48298,48.6,9.1,37399,9541,13.6,6.9,12426,10362,32.1,7.4,61226,15311,38.2,7.0,27994,9052,16.1,4.0,21793,10907,755,132,47772,20476,50.1,13.1,33269,24622,49.9,13.1,61676,6663,34.0,13.8,63861,2914,47.3,14.1,33365,23038,18.7,11.1,65298,61645,866,155,16221,5043,42.4,10.0,12730,3246,31.6,10.4,13816,6373,10.7,8.6,6211,30217,57.6,10.0,18549,8214,49.1,10.1,18517,9755,8.5,6.7,18654,54603,39.7,(X),(X),(X),34.7,(X),(X),(X),38.2,(X),(X),(X)
1400000US36001000502,36001000502,"Census Tract 5.02, Albany County, New York",870,91,45700,6427,81.7,7.7,45234,7116,6.6,4.6,60850,2141,0.0,3.4,-,**,10.2,6.9,38147,48620,0.0,3.4,-,**,0.0,3.4,-,**,1.5,2.2,-,**,2.4,3.1,-,**,80.3,7.6,46172,7298,20.2,8.6,7143,11951,43.9,8.1,51395,7124,24.7,6.3,54327,6792,11.1,3.2,50250,33917,247,56,83920,13071,27.9,14.7,63542,31414,72.1,14.7,95667,10623,64.0,14.7,96500,6188,29.1,13.4,48750,44624,6.9,8.0,-,**,623,99,39063,3881,55.4,12.0,32031,19673,32.6,10.6,26250,25591,22.8,8.3,39028,14756,44.6,12.0,40134,2137,34.7,11.1,38629,6296,10.0,6.5,44500,9940,35.5,(X),(X),(X),45.3,(X),(X),(X),29.4,(X),(X),(X)
1400000US36001000600,36001000600,"Census Tract 6, Albany County, New York",1335,139,20705,3245,51.4,9.3,18708,4702,32.7,7.7,28200,21288,0.0,2.2,-,**,7.9,4.2,15347,6205,0.0,2.2,-,**,3.3,4.2,-,**,4.8,4.5,15000,34181,13.0,6.8,25300,13325,43.4,9.3,15250,6591,24.0,8.1,13800,4602,44.0,10.0,19815,5682,26.6,7.6,28450,13761,5.4,3.3,17083,8734,467,105,23583,13125,66.4,13.0,21958,16218,33.6,13.0,26023,20382,42.2,15.6,22375,23129,45.4,18.1,21900,6085,12.4,11.6,45688,2306,868,135,16452,5231,22.1,10.5,14527,13442,12.0,7.7,15833,12358,10.1,7.3,"2,500-",***,77.9,10.5,16920,6113,45.7,10.8,14375,2926,32.1,11.4,26150,41862,44.0,(X),(X),(X),49.0,(X),(X),(X),39.2,(X),(X),(X)
