GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
1400000US36001000100,36001000100,"Census Tract 1, Albany County, New York",843,65,30893,9968,31.8,7.4,26944,24519,60.5,8.4,28750,10464,3.4,4.7,-,**,0.6,0.9,-,**,0.0,3.5,-,**,0.4,0.6,-,**,3.3,2.9,-,**,20.9,7.2,32500,23888,23.1,6.5,35938,22947,1.4,2.3,-,**,29.9,6.8,23600,12049,46.6,7.7,38750,22002,22.1,6.1,25417,13879,463,83,37361,19300,50.5,10.0,19643,17998,49.5,10.0,47188,21000,32.0,10.4,62500,18255,65.7,9.9,23971,14848,2.4,3.4,-,**,380,72,20982,4876,66.1,10.7,19740,3475,53.2,12.6,17813,5877,12.9,11.1,21652,4152,33.9,10.7,31484,20878,29.5,10.8,31563,19800,4.5,3.5,-,**,53.4,(X),(X),(X),51.4,(X),(X),(X),55.8,(X),(X),(X)
1400000US36001000200,36001000200,"Census Tract 2, Albany County, New York",2049,230,30208,7687,18.0,6.9,48071,22221,76.4,7.8,28962,8272,0.0,1.5,-,**,1.8,2.1,-,**,0.0,1.5,-,**,0.8,1.3,-,**,3.1,2.5,-,**,9.6,4.2,-,**,12.6,5.5,49864,18543,10.7,6.1,-,**,35.7,7.7,31316,22992,38.4,7.8,35735,21747,15.2,4.3,45625,33515,999,208,29216,14623,44.1,12.1,23229,10844,55.9,12.1,44083,16701,39.9,11.2,67216,48621,49.2,12.1,14961,11894,10.8,6.6,-,**,1050,227,30250,18716,62.4,12.4,31179,17085,42.8,10.9,-,**,19.6,10.9,-,**,37.6,12.4,-,**,34.4,11.7,-,**,3.2,3.8,-,**,52.3,(X),(X),(X),49.8,(X),(X),(X),52.9,(X),(X),(X)
1400000US36001000300,36001000300,"Census Tract 3, Albany County, New York",2324,190,30068,14920,64.6,7.8,36618,14820,27.3,8.4,20046,8826,0.8,1.2,-,**,4.0,3.2,66932,32164,0.0,1.3,-,**,0.9,1.3,-,**,2.4,3.7,-,**,2.9,2.6,-,**,62.6,7.5,37688,14547,4.6,4.0,-,**,33.6,8.3,59375,24226,35.3,7.3,23953,17515,26.5,6.2,19705,11387,964,208,44238,7420,42.7,11.1,33558,23590,57.3,11.1,54545,15191,43.4,14.0,59375,12387,52.7,14.1,32222,23839,3.9,3.4,-,**,1360,190,22543,8373,38.6,12.4,23983,8446,32.6,12.0,24808,13273,6.0,5.0,23625,11575,61.4,12.4,19334,11781,53.8,12.8,17935,3321,7.6,5.7,-,**,41.8,(X),(X),(X),39.9,(X),(X),(X),43.2,(X),(X),(X)
1400000US36001000401,36001000401,"Census Tract 4.01, Albany County, New York",1016,80,74130,7001,96.0,3.0,74609,7677,1.8,2.2,-,**,0.0,2.9,-,**,2.3,2.1,74464,20520,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,4.2,4.3,44650,11986,91.7,5.3,76042,7609,0.0,2.9,-,**,31.6,6.1,67188,48490,27.1,4.0,76830,12082,41.3,6.1,70690,9120,393,71,103208,15612,29.8,5.2,135804,73471,70.2,5.2,90000,17916,79.9,11.5,107955,33072,14.8,10.5,85556,47460,5.3,5.9,-,**,623,95,49777,20924,59.9,11.1,48973,12374,53.8,11.1,42402,14553,6.1,5.3,82045,81457,40.1,11.1,65625,39438,29.5,9.9,72727,9920,10.6,9.9,32357,22909,33.4,(X),(X),(X),33.1,(X),(X),(X),33.5,(X),(X),(X)
1400000US36001000403,36001000403,"Census Tract 4.03, Albany County, New York",2294,205,59079,16585,74.9,8.5,71771,15475,7.6,4.8,63789,54254,0.4,0.7,-,**,16.0,8.2,12431,2637,0.0,1.3,-,**,0.0,1.3,-,**,1.0,1.4,-,**,3.0,3.1,-,**,71.9,8.8,73393,15448,15.0,8.4,11204,3973,31.6,6.3,61331,21658,31.0,5.5,99844,12079,22.4,5.4,44651,9507,982,135,99073,8593,37.8,10.3,92589,57478,62.2,10.3,99452,8272,70.8,10.4,107917,17704,18.5,10.1,60645,60371,10.7,5.7,98698,745,1312,228,32500,13552,65.3,10.7,25195,15483,48.1,11.6,33516,12125,17.2,12.2,-,**,34.7,10.7,41497,8335,25.8,9.2,40525,13333,8.9,6.3,91250,12385,37.3,(X),(X),(X),33.0,(X),(X),(X),40.5,(X),(X),(X)
1400000US36001000404,36001000404,"Census Tract 4.04, Albany County, New York",7,6,-,**,42.9,57.1,-,**,57.1,57.1,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,42.9,57.1,-,**,0.0,100.0,-,**,0.0,100.0,-,**,42.9,57.1,-,**,57.1,57.1,-,**,0,16,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,7,6,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,(X),(X),(X),-,(X),(X),(X),0.0,(X),(X),(X)
1400000US36001000501,36001000501,"Census Tract 5.01, Albany County, New York",1581,149,31694,7291,57.2,9.0,44458,16627,30.9,7.4,25259,11612,0.4,0.7,-,**,6.2,5.2,-,**,0.0,1.9,-,**,1.3,2.1,-,**,3.9,3.0,30741,26640,17.4,7.4,39609,33654,42.7,8.2,43939,13150,13.3,7.1,-,**,37.2,8.0,51613,31213,32.3,8.6,29856,22834,17.2,3.9,26125,7569,602,135,62500,15628,49.3,13.2,40759,31043,50.7,13.2,64583,6053,36.9,11.1,67500,22543,43.7,12.9,36281,13429,19.4,12.1,69028,27346,979,162,20927,10625,56.3,12.8,13728,6740,41.1,11.4,13664,4836,15.2,8.8,-,**,43.7,12.8,29091,11883,34.0,11.7,29233,13489,9.7,7.0,-,**,48.4,(X),(X),(X),39.5,(X),(X),(X),48.1,(X),(X),(X)
1400000US36001000502,36001000502,"Census Tract 5.02, Albany County, New York",952,59,48611,10385,77.4,7.7,48977,12815,11.2,6.0,51042,31437,0.0,3.1,-,**,8.2,4.3,37700,14206,0.0,3.1,-,**,0.7,1.1,-,**,2.4,2.2,57292,45046,3.6,3.4,-,**,77.4,7.7,48977,12815,18.5,6.7,20357,13358,40.7,7.6,55469,4831,31.5,5.9,56786,17160,9.3,2.9,34886,6441,264,58,77647,34358,48.5,16.0,68750,33468,51.5,16.0,82500,43760,51.1,16.0,108472,22555,44.7,15.9,29857,17793,4.2,6.7,-,**,688,79,40000,3760,50.9,7.6,28690,6933,31.3,8.4,31625,11999,19.6,7.0,24063,11657,49.1,7.6,41475,7192,37.5,8.0,41402,10348,11.6,6.5,41625,9805,41.7,(X),(X),(X),37.5,(X),(X),(X),41.1,(X),(X),(X)
1400000US36001000600,36001000600,"Census Tract 6, Albany County, New York",1399,154,22128,7050,47.3,10.0,14799,12141,35.7,10.0,42216,17533,0.0,2.1,-,**,9.0,5.2,16983,13447,0.0,2.1,-,**,3.9,4.9,-,**,4.1,3.8,-,**,11.2,5.8,-,**,43.3,9.7,14368,9442,24.9,9.2,-,**,41.4,8.1,33315,13146,29.2,7.9,22075,16277,4.4,3.5,11250,7877,463,90,38090,25722,65.7,14.0,40227,24388,34.3,14.0,-,**,53.8,14.5,42330,5569,35.2,14.6,17938,3662,11.0,11.2,47548,24144,936,148,20439,10552,40.5,11.8,22316,8790,28.8,10.1,23636,7408,11.6,8.7,"2,500-",***,59.5,11.8,15647,12415,37.8,10.6,15172,9724,21.7,10.3,-,**,52.0,(X),(X),(X),58.3,(X),(X),(X),48.2,(X),(X),(X)
