,Unnamed: 0,id,name,lat,lon,first,last,rides
1133,1178,3922,Alexander Ave & E 134 St,40.807466,-73.927107,2020-07-29,2022-05-09,6310
1134,1179,3980,Amsterdam Ave & W 152 St,40.829523,-73.944279,2020-07-30,2022-05-09,7317
1135,1180,3976,E 156 & Brook Ave,40.819823,-73.912411,2020-07-30,2022-05-09,6474
1136,1181,3978,Cauldwell Ave & E 161 St,40.82188,-73.907521,2020-07-31,2022-05-09,3138
1137,1182,3975,Brook Ave & E 157 St,40.820713,-73.911759,2020-07-31,2022-05-09,4246
1138,1183,3981,Harlem River Dr & W 155 St,40.830476,-73.939929,2020-07-31,2022-05-09,4937
1139,1184,3977,Prospect Ave & Longwood Ave,40.81899,-73.90202,2020-07-31,2022-05-09,3284
1140,1185,4028,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,2020-08-03,2022-05-09,4586
1141,1186,4013,Convent Ave & W 151 St,40.82831,-73.942924,2020-08-04,2022-05-09,4268
1142,1187,4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461,2020-08-04,2022-05-09,41745
1143,1188,4048,St. Nicholas Ave & W 157 St,40.832314,-73.94102,2020-08-04,2022-05-09,5773
1144,1189,4072,W 48 St &  Rockefeller Plaza,40.75793646243674,-73.97960275411606,2020-08-04,2022-05-09,40947
1145,1190,4015,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,2020-08-05,2022-05-09,7378
1146,1191,4054,W 163 St & Riverside Dr,40.839278,-73.945446,2020-08-05,2022-05-09,5037
1147,1192,4051,W 160 St & St. Nicholas Ave,40.834468,-73.939865,2020-08-05,2022-05-09,7931
1148,1193,4052,Amsterdam Ave & W 162 St,40.83618,-73.939789,2020-08-05,2022-05-09,6453
1149,1194,3983,Westchester Ave & E 156 St,40.817802,-73.905203,2020-08-05,2022-05-09,3475
1150,1195,4055,W 165 St & Fort Washington Ave,40.84004,-73.942939,2020-08-06,2022-05-09,10345
1151,1196,4056,Broadway & W 165 St,40.839137,-73.941409,2020-08-06,2022-05-09,7578
1152,1197,3985,E 160 St & Tinton Ave,40.820302,-73.903944,2020-08-06,2022-05-09,2106
1153,1198,4061,Fort Washington Ave & W 173 St,40.84522,-73.940493,2020-08-07,2022-05-09,9595
1154,1199,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,2020-08-07,2021-04-23,27299
1155,1200,4060,Amsterdam Ave & W 172 St,40.842173,-73.935111,2020-08-07,2022-05-09,5086
1156,1201,4031,Cauldwell Ave & E 158 St,40.81989,-73.908351,2020-08-08,2022-05-09,2226
1157,1202,4059,W 171 St & St. Nicholas Ave,40.842941,-73.938631,2020-08-08,2022-05-09,6634
1158,1203,4071,Broadway & W 160 St,40.835775,-73.9434,2020-08-10,2022-05-09,14790
1159,1204,4047,Amsterdam Ave & W 156 St,40.832081,-73.942386,2020-08-10,2022-05-09,5534
1160,1206,4050,W 159 St & Edgecombe Ave,40.833303,-73.939326,2020-08-11,2022-05-09,2531
1161,1207,4074,Edgecombe Ave & W 167 St,40.838191,-73.936085,2020-08-11,2022-05-09,4831
1162,1208,4057,Amsterdam Ave & W 167 St,40.839443,-73.937044,2020-08-11,2022-05-09,5775
1163,1209,4053,W 163 St & Edgecombe Ave,40.835798,-73.937496,2020-08-12,2022-05-09,3366
1164,1210,4062,Amsterdam Ave & W 175 St,40.844044,-73.933651,2020-08-12,2022-05-09,4844
1165,1211,4069,Cabrini Blvd & W 177 St,40.848282,-73.941343,2020-08-12,2022-05-09,5829
1166,1212,4063,Wadsworth Ave & W 175 St,40.846052,-73.937648,2020-08-12,2022-05-09,6762
1167,1213,4065,Wadsworth Ave & W 179 St,40.848467,-73.936064,2020-08-13,2022-05-09,12062
1168,1214,4066,Audobon Ave & W 179 St,40.847305,-73.933291,2020-08-13,2022-05-09,4584
1169,1215,4067,Amsterdam Ave & W 180 St,40.847396,-73.931205,2020-08-13,2022-05-09,4172
1170,1216,4040,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,2020-08-14,2022-05-09,59761
1171,1217,4027,St. Nicholas Ave & W 155 St,40.830663,-73.941323,2020-08-14,2022-05-09,6032
1172,1218,4104,Old Broadway & W 133 St,40.818212,-73.955277,2020-08-14,2022-05-09,3005
1173,1219,4068,Fort Washington Ave & W 183 St,40.852252,-73.937854,2020-08-14,2022-05-09,11562
1174,1220,4124,Central Park W & W 91 St,40.78866499127884,-73.96680057048798,2020-08-17,2022-05-09,76383
1175,1221,4122,Central Park W & W 97 St,40.79249519495111,-73.96417066463071,2020-08-18,2022-05-09,69313
1176,1222,4123,Central Park W & W 103 St,40.79603684159984,-73.96158903853575,2020-08-19,2022-05-09,46725
1177,1223,4070,W 180 St & Ft Washington Ave,40.849972,-73.938423,2020-08-19,2022-05-09,11327
1178,1224,4109,Amsterdam Ave & W 183 St,40.84925,-73.93022,2020-08-19,2022-05-09,5332
1179,1225,4079,Grant Ave & E 164 St,40.828847,-73.91769,2020-08-20,2020-12-31,1752
1180,1226,4082,Gerard Ave & McClellan St,40.833909,-73.92112,2020-08-20,2022-05-09,2814
1181,1227,4106,Ogden Ave & W 164 St,40.832812,-73.929372,2020-08-21,2022-05-09,2935
1182,1228,4081,Gerard Ave & E 165 St,40.83173,-73.922394,2020-08-21,2022-05-09,2791
1183,1229,4076,E 150 St & Gerard Ave,40.820089,-73.928947,2020-08-21,2022-05-09,5625
1184,1230,4116,Gerard Ave & E 164 St,40.830262,-73.923391,2020-08-24,2022-05-09,2543
1185,1231,4096,Grand Concourse & E 167 St,40.834263,-73.917641,2020-08-24,2022-05-09,7352
1186,1232,4103,Ogden Ave & W 165 St,40.834457,-73.928381,2020-08-25,2022-05-09,4407
1187,1233,4098,Shakespeare Ave & W 169 St,40.839312,-73.922423,2020-08-25,2022-05-09,4446
1188,1234,4110,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,2020-08-25,2022-05-09,36756
1189,1235,4099,E 169 St & Webster Ave,40.834015,-73.908863,2020-08-25,2022-05-09,5175
1190,1236,4084,Sheridan Ave & E 168 St,40.835334,-73.9154,2020-08-26,2022-05-09,2784
1191,1237,4085,Grand Concourse & E 171 St,40.839549,-73.913004,2020-08-26,2022-05-09,4733
1192,1238,4086,Inwood Ave & W 170 St,40.840536,-73.919228,2020-08-26,2022-05-09,1965
1193,1239,4087,W 170 St & University Ave,40.84207,-73.926075,2020-08-27,2022-05-09,4544
1194,1240,3972,E 158 St & Melrose Ave,40.822215,-73.914688,2020-08-27,2022-05-09,4031
1195,1241,4088,Nelson Ave & W 172 St,40.843965,-73.920999,2020-08-28,2022-05-09,3668
1196,1242,4090,Grand Concourse & E 156 St,40.823429,-73.924689,2020-08-31,2022-05-09,2965
1197,1243,4125,E 161 St & River Ave,40.827883,-73.927111,2020-09-01,2022-05-09,18830
1198,1244,4092,Jerome Ave & Anderson Ave,40.830179,-73.928747,2020-09-01,2022-05-09,2638
1199,1245,4121,1 Ave & E 39 St,40.74714,-73.97113,2020-09-02,2022-05-09,103921
1200,1246,4101,E 153 St & E 157 St,40.826677,-73.929327,2020-09-02,2022-05-09,3737
1201,1247,4130,Morris Ave & McClellan St,40.831584,-73.9149,2020-09-02,2022-05-09,5314
1202,1248,4102,Grand Concourse & E 164 St,40.829608,-73.921461,2020-09-03,2022-05-09,6015
1203,1249,4127,Ogden Ave & Merriam Ave,40.839142,-73.925961,2020-09-03,2022-05-09,1461
1204,1250,4128,College Ave & E 170 St,40.837576,-73.910489,2020-09-04,2022-05-09,1929
1205,1251,4094,Park Ave & E 162 St,40.825716,-73.915585,2020-09-04,2022-05-09,5509
1206,1252,4120,E 39 St & Lexington Ave,40.7494985460252,-73.97729203113158,2020-09-04,2022-05-09,86519
1207,1253,4108,Clay Ave & E 173 St,40.843264,-73.904867,2020-09-04,2022-05-09,2681
1208,1254,4083,Walton Ave & E 168 St,40.83649,-73.918316,2020-09-05,2022-05-09,4622
1209,1255,4093,Grand Concourse & E 161 St,40.827115,-73.92272,2020-09-05,2022-05-09,10078
1210,1256,4118,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,2020-09-08,2022-05-09,35418
1211,1257,4091,Jerome Ave & Ogden Ave,40.829797,-73.931015,2020-09-08,2022-05-09,3240
1212,1258,4132,Southern Blvd & Avenue St. John,40.812769,-73.901583,2020-09-08,2022-05-09,3380
1213,1259,4134,Longwood Ave & Southern Blvd,40.816343,-73.896447,2020-09-08,2022-05-09,3998
1214,1260,4133,Beck St & Leggett Ave,40.815077,-73.899939,2020-09-09,2022-05-09,3381
1215,1261,4141,Southern Blvd & Tiffany St,40.818185,-73.894143,2020-09-09,2022-05-09,2042
1216,1262,4135,Westchester Ave & Longwood Ave,40.819701,-73.901311,2020-09-09,2022-05-09,4789
1217,1263,4030,Courtlandt Ave & E 157 St,40.822267,-73.916792,2020-09-09,2022-03-10,2706
1218,1264,4131,Goble Pl & Macombs Rd,40.844075,-73.917256,2020-09-10,2022-05-09,4318
1219,1265,4147,E 163 St & Tiffany St,40.821075,-73.895069,2020-09-11,2022-05-09,2328
1220,1266,4166,River Ave & E 153 St,40.82441,-73.92818,2020-09-11,2022-05-09,6710
1221,1267,4105,Concourse Village West & E 156 St,40.823162,-73.923267,2020-09-11,2022-05-09,3160
1222,1268,4154,Faile St & Garrison Ave,40.820578,-73.888271,2020-09-11,2022-05-09,1197
1223,1269,4148,Intervale Ave & Westchester Ave,40.821967,-73.896752,2020-09-11,2022-05-09,3372
1224,1270,4167,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,2020-09-16,2022-05-09,5641
1225,1271,4188,Broadway & W 155 St,40.83299,-73.94592,2020-09-16,2022-05-09,10852
1226,1272,4139,Tinton Ave & E 165 St,40.824796,-73.90242,2020-09-17,2022-05-09,3253
1227,1273,4137,3 Ave & E 163 St,40.823872,-73.908699,2020-09-18,2022-05-09,5276
1228,1274,4155,E 169 St & Fox St,40.827184,-73.893721,2020-09-18,2022-05-09,1503
1229,1275,4151,3 Ave & E 169 St,40.832678,-73.905158,2020-09-18,2022-05-09,5339
1230,1276,4162,Southern Blvd & E 172 St,40.834124,-73.88955,2020-09-18,2022-05-09,2209
1231,1277,4158,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,2020-09-19,2022-05-09,2088
1232,1278,4193,W 181 St & Riverside Dr,40.85168,-73.94186,2020-09-21,2022-05-09,14012
1233,1279,4129,Anderson Ave & W 164 St,40.832057,-73.927421,2020-09-21,2022-05-09,1739
1234,1280,4078,Concourse Village East & E 158 St,40.823732,-73.919379,2020-09-22,2022-05-09,4233
1235,1281,4156,Fulton Ave & St. Paul's Pl,40.83545,-73.90153,2020-09-22,2022-05-09,3236
1236,1282,4199,River Ave & McClellan St,40.83406,-73.92243,2020-09-22,2022-05-09,3925
1237,1283,4138,3 Ave & Franklin Ave,40.82696,-73.907451,2020-09-23,2022-05-09,3480
1238,1284,3813,W 20 St & 10 Ave,40.745686,-74.005141,2020-09-23,2022-05-09,103144
1239,1285,4152,Fulton Ave & E 168 St,40.830471,-73.904556,2020-09-23,2022-05-09,2075
1240,1286,4174,3 Ave & E 170 St,40.834857,-73.903743,2020-09-23,2022-05-09,4639
1241,1287,4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,2020-09-24,2022-05-09,25051
1242,1288,4150,E 170 St & Webster Ave,40.836103,-73.907199,2020-09-24,2022-05-09,4802
1243,1289,4126,E 157 St & River Ave,40.825737,-73.927311,2020-09-24,2022-05-09,5905
1244,1290,4169,Morris Ave & E 171 St,40.83899,-73.9109,2020-09-28,2022-05-09,891
1245,1291,4201,Clay Ave & Claremont Pkwy,40.83999,-73.90549,2020-09-28,2022-05-09,3724
1246,1292,4159,3 Ave & E 172 St,40.839586,-73.900277,2020-09-30,2022-05-09,3055
1247,1293,4161,3 Ave & E 174 St,40.84224,-73.8985,2020-09-30,2021-01-31,686
1248,1294,4202,Dawson St & Intervale Ave,40.819999,-73.897263,2020-09-30,2022-05-09,1526
1249,1295,4140,E 163 St & Union Ave,40.822545,-73.901824,2020-09-30,2022-05-09,3155
1250,1296,4195,E 167 St & Clay Ave,40.83094,-73.91125,2020-09-30,2022-05-09,3686
1251,1297,4149,E 167 St & Franklin Ave,40.82895,-73.90521,2020-10-01,2022-05-09,2052
1252,1298,4194,Plaza Dr & W 170 St,40.840484,-73.917946,2020-10-01,2022-05-09,7403
1253,1299,4191,Intervale Ave & Kelly St,40.827301,-73.896372,2020-10-01,2022-05-09,1856
1254,1300,4207,Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395,2020-10-02,2022-05-09,3221
1255,1301,4190,Walton Ave & E 171 St,40.840683,-73.915073,2020-10-02,2022-05-09,4236
1256,1302,4175,E 171 St & Webster Ave,40.838379,-73.905838,2020-10-04,2022-05-09,2674
1257,1303,4112,Wards Meadow Comfort Station,40.78294,-73.93077,2020-10-05,2022-05-09,21894
1258,1304,4113,Icahn Stadium,40.79346,-73.92389,2020-10-05,2022-05-09,10490
1259,1305,4114,Sunken Meadow Comfort Station,40.79558,-73.91906,2020-10-05,2022-05-09,8343
1260,1306,4115,Bronx Shore Comfort Station,40.80046,-73.92404,2020-10-05,2022-05-09,5664
1261,1307,4080,Jerome Ave & E 164 St,40.831444,-73.926226,2020-10-06,2022-05-09,2534
1262,1308,4172,Washington Ave & E 167 St,40.829896,-73.907618,2020-10-06,2022-05-09,3437
1263,1309,4171,Boston Rd & E 167 St,40.828199,-73.903719,2020-10-07,2022-05-09,3023
1264,1310,4210,Grand Concourse & E 166 St,40.83196,-73.91956,2020-10-07,2022-05-09,4771
1265,1311,4186,E 149 St & Park Ave,40.818154,-73.925294,2020-10-07,2022-05-09,5103
1266,1312,4213,Wilkins Ave & Crotona Park E,40.835302,-73.895133,2020-10-08,2022-05-09,2000
1267,1313,4177,Prospect Ave & Jennings St,40.831762,-73.896853,2020-10-08,2022-05-09,1276
1268,1314,4165,E 165 St & Clay Ave,40.82809,-73.91288,2020-10-08,2022-05-09,3702
1269,1315,4182,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,2020-10-09,2022-05-09,2137
1270,1316,4180,West Farms Rd & Boone Ave,40.830025,-73.886312,2020-10-11,2022-03-10,1333
1271,1317,4143,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,2020-10-13,2022-05-09,2462
1272,1318,4198,E 161 St & Park Ave,40.824811,-73.916407,2020-10-14,2022-05-09,5382
1273,1320,4107,E 170 St & Clay Ave,40.837213,-73.908345,2020-10-14,2022-05-09,2380
1274,1321,4170,Webster Ave & E 166 St,40.828975,-73.911259,2020-10-14,2022-05-09,2014
1275,1322,4095,E 165 St & Jerome Ave,40.83263,-73.925101,2020-10-14,2022-05-09,2672
1276,1323,4209,University Ave & W 168 St,40.838706,-73.927034,2020-10-14,2022-05-09,1633
1277,1324,4212,Franklin Ave & E 169 St,40.83171,-73.90208,2020-10-15,2022-05-09,3380
1278,1325,4206,Southern Blvd & E 149 St,40.811892,-73.904192,2020-10-15,2022-05-09,4190
1279,1326,4157,Boston Rd & Prospect Ave,40.833246,-73.896599,2020-10-15,2022-05-09,2566
1280,1327,4189,Grant Ave & E 169 St,40.83579,-73.913741,2020-10-19,2022-05-09,3872
1281,1328,4168,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,2020-10-20,2022-05-09,2004
1282,1329,4222,River Ave & E 151 St,40.822217,-73.928939,2020-10-20,2022-05-09,12154
1283,1330,4142,Barry St & Tiffany St,40.816126,-73.891559,2020-10-20,2022-05-09,910
1284,1331,4136,Washington Ave & E 163 St,40.824,-73.91089,2020-10-20,2022-05-09,6364
1285,1333,4179,Freeman St & Southern Blvd,40.830051,-73.892103,2020-10-22,2022-05-09,3144
1286,1334,4153,E 165 St & Fox St,40.82394,-73.894025,2020-10-22,2022-05-09,1277
1287,1335,4192,Prospect Ave & E 167 St,40.826303,-73.898751,2020-10-23,2022-05-09,3391
1288,1336,4228,Waterloo Pl & Crotona Park East,40.839194,-73.888587,2020-10-23,2022-05-09,1931
1289,1337,4227,Crotona Park East & E 173 St,40.837037,-73.890413,2020-10-23,2022-05-09,1511
1290,1338,4163,Boone Ave & E 172 St,40.832649,-73.885272,2020-10-24,2022-05-09,2850
1291,1339,4160,Washington Ave & E 174 St,40.843079,-73.900216,2020-10-26,2022-05-09,1909
1292,1340,4230,Charlotte St & Boston Rd,40.8358771,-73.8931428,2020-10-27,2022-05-09,886
1293,1341,4211,Union Ave & E 169 St,40.82995,-73.898802,2020-10-27,2022-05-09,2121
1294,1342,4220,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,2020-10-27,2022-05-09,13524
1295,1343,4185,Southern Blvd & E 175 St,40.839335,-73.886445,2020-10-28,2022-05-09,4374
1296,1344,4205,Crotona Park North & Prospect Ave,40.841092,-73.892317,2020-10-28,2022-05-09,4261
1297,1345,4144,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,2020-10-29,2022-05-09,2674
1298,1346,4173,Longfellow Ave & E 165 St,40.825322,-73.887729,2020-10-30,2022-05-09,1206
1299,1347,4204,E 167 St & Bryant Ave,40.826706,-73.888719,2020-10-30,2022-05-09,1820
1300,1348,4164,E 174 St & Longfellow Ave,40.836274,-73.884308,2020-10-31,2022-05-09,3266
1301,1349,4229,Sheridan Ave & E 172 St,40.840494,-73.911479,2020-10-31,2022-05-09,1946
1302,1350,4146,Garrison Ave & Manida St,40.818743,-73.890247,2020-11-01,2022-05-09,956
1303,1351,4181,Hoe Ave & Jennings St,40.832171,-73.889686,2020-11-03,2022-05-09,1691
1304,1353,4247,Riverside Dr & W 153 St,40.832164,-73.949702,2020-11-05,2022-05-09,10363
1305,1354,4208,Walton Ave & E 153 St,40.822351,-73.926907,2020-11-06,2022-05-09,2938
1306,1355,4245,Bruckner Blvd & Bryant Ave,40.821952,-73.888546,2020-11-07,2022-05-09,3688
1307,1356,4200,E 174 St & Walton Ave,40.844811,-73.912042,2020-11-07,2022-05-09,2450
1308,1357,4183,Fulton Ave & E 172 St,40.839229,-73.899047,2020-11-07,2022-05-09,1991
1309,1358,4232,6 Ave & W 45 St,40.756951,-73.982631,2020-11-14,2022-05-09,75507
1310,1359,4219,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2020-11-23,2022-05-09,47343
1311,1360,4235,W 50 St & 10 Ave,40.76473420006519,-73.99194359779358,2020-12-01,2022-05-09,49000
1312,1361,4236,W 54 St & 11 Ave,40.768333,-73.992573,2020-12-01,2022-05-09,68510
1313,1362,4238,W 44 St & 11 Ave,40.762009,-73.996975,2020-12-02,2022-05-09,75184
1314,1363,4203,Westchester Ave & Southern Blvd,40.824956,-73.891677,2020-12-03,2022-05-09,5254
1315,1364,4250,Seneca Ave & Irvine St,40.81872569990116,-73.88862490653992,2020-12-04,2022-05-09,1018
1316,1365,4239,E 50 St & Park Ave,40.757334,-73.974235,2020-12-07,2022-05-09,18182
1317,1366,4248,Old Slip & South St,40.70336686695866,-74.007867872715,2020-12-07,2022-05-09,27398
1318,1367,4215,Hudson St & W 13 St,40.74005708567285,-74.0052741765976,2020-12-08,2022-05-09,59812
1319,1368,4214,Spring St & Hudson St,40.72583996792375,-74.0076532959938,2020-12-15,2022-05-09,51399
1320,1369,4304,34th Ave & Vernon Blvd,40.76535380385866,-73.93986314535141,2020-12-19,2022-05-09,8400
1321,1370,4280,W 10 St & Washington St,40.73342399437081,-74.00851495563984,2020-12-21,2022-05-09,36835
1322,1371,4302,21 St & 23 Ave,40.778557,-73.919046,2020-12-22,2022-05-09,4560
1323,1372,4309,18 St & 27 Ave,40.772768286288304,-73.92743647098541,2020-12-23,2022-05-09,9188
1324,1373,4305,34 Ave & 31 St,40.759604471387945,-73.92714411020279,2020-12-23,2022-05-09,8080
1325,1374,4311,8 St & Astoria Blvd,40.7725996921817,-73.93266275525093,2020-12-23,2022-05-09,5326
1326,1375,4279,E 54 St & 1 Ave,40.756265,-73.964179,2020-12-28,2022-05-09,39282
1327,1376,4184,Southern Blvd & E 174 St,40.836733,-73.887931,2020-12-29,2022-05-09,3969
1328,1377,4306,35 St & 23 Ave,40.77301508291382,-73.91119033098221,2020-12-30,2022-05-09,6065
1329,1378,4328,W 167 St & St. Nicholas Ave,40.840124,-73.93949,2020-12-31,2021-04-23,873
1330,1379,4310,24 St & 38 Ave,40.756351,-73.936515,2020-12-31,2022-05-09,6291
1331,1380,4332,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632,2020-12-31,2022-05-09,5928
1332,1381,4282,Washington St & Barrow St,40.73191132323174,-74.008769094944,2021-01-01,2022-05-09,33611
1333,1382,4252,Home St & Westchester Ave,40.827629,-73.886659,2021-01-04,2022-05-09,3517
1334,1383,4303,Steinway St & Broadway,40.75905795418586,-73.91897544264793,2021-01-04,2022-05-09,23371
1335,1384,4329,35 St & 30 Ave,40.76547569244953,-73.91811579465866,2021-01-04,2022-05-09,14910
1336,1385,4240,E 44 St & Lexington Ave,40.752643,-73.974996,2021-01-06,2022-05-09,51137
1337,1386,4312,Shore Blvd & Astoria Park,40.77977,-73.923162,2021-01-06,2022-05-09,8535
1338,1387,4244,W 36 St & 7 Ave,40.752149,-73.989539,2021-01-06,2022-05-09,39677
1339,1388,4251,Nelson Ave & 167 St,40.83670566862804,-73.92608866095543,2021-01-06,2022-05-09,1827
1340,1389,4308,E 170 St & Sheridan Ave,40.838315,-73.912604,2021-01-08,2022-05-09,2503
1341,1390,4111,E 27 St & Park Ave S,40.74275179648995,-73.9847157150507,2021-01-12,2022-05-09,43290
1342,1391,4284,43 St & 35 Ave,40.754139,-73.919543,2021-01-15,2022-05-09,2841
1343,1392,4262,38 St & Northern Blvd,40.752372,-73.925384,2021-01-15,2022-05-09,4064
1344,1393,4263,30 Ave & 41 St,40.763422,-73.914142,2021-01-15,2022-05-09,9125
1345,1394,4254,34 St & 38 Ave,40.752443,-73.929737,2021-01-16,2022-05-09,5727
1346,1395,4255,42 Pl & Northern Blvd,40.753091,-73.920603,2021-01-16,2022-03-10,3445
1347,1396,4330,31 Rd & 21 St,40.766824,-73.930486,2021-01-19,2022-05-09,3419
1348,1397,4258,34 Ave & 45 St,40.754795,-73.917014,2021-01-19,2022-05-09,4308
1349,1398,4314,30 Ave & 47 St,40.761294,-73.909562,2021-01-19,2022-05-09,5265
1350,1399,4315,46 St & 30 Rd,40.76072,-73.910989,2021-01-19,2022-05-09,3461
1351,1400,4285,46 St & 25 Ave,40.765753,-73.90676,2021-01-19,2022-05-09,4409
1352,1401,4257,43 St & 37 Ave,40.750181,-73.919998,2021-01-20,2022-05-09,9380
1353,1402,4316,34 Ave & 48 St,40.75388,-73.914952,2021-01-20,2022-05-09,5800
1354,1403,4265,49 St & 31 Ave,40.758057,-73.909831,2021-01-20,2022-05-09,4209
1355,1404,4313,46 St & 28 Ave,40.763328,-73.908782,2021-01-20,2022-05-09,3996
1356,1405,4264,48 St & Broadway,40.755763,-73.912715,2021-01-20,2022-05-09,8607
1357,1406,4268,50 St & Northern Blvd,40.753441,-73.912402,2021-01-21,2022-05-09,4696
1358,1407,4317,51 St & Hobart St,40.757764,-73.907654,2021-01-21,2022-05-09,2890
1359,1408,4256,25 Ave & 41 St,40.767666,-73.910963,2021-01-21,2022-05-09,8847
1360,1409,4266,50 St & 30 Ave,40.760083,-73.907107,2021-01-22,2022-05-09,4581
1361,1410,4260,43 St & 23 Ave,40.769673,-73.906018,2021-01-22,2022-05-09,2790
1362,1411,4269,Broadway & 51 St,40.754164,-73.908906,2021-01-22,2022-05-09,4720
1363,1412,4270,62 St & Northern Blvd,40.754176,-73.900318,2021-01-22,2022-05-09,8594
1364,1413,4319,31 Ave & 57 St,40.757357,-73.904726,2021-01-23,2022-05-09,3214
1365,1414,4318,Broadway & 49 St,40.755389,-73.911517,2021-01-23,2022-05-09,2075
1366,1415,4387,58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,2021-01-25,2022-05-09,3310
1367,1416,4267,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534,2021-01-25,2022-05-09,2598
1368,1417,4287,Steinway St & Ditmars Blvd,40.772717,-73.906127,2021-01-25,2022-05-09,4114
1369,1418,4261,36 St & Ditmars Blvd,40.774306,-73.908335,2021-01-25,2022-05-09,7370
1370,1419,4320,31 St & Ditmars Blvd,40.776168,-73.910485,2021-01-25,2022-05-09,16206
1371,1420,4271,31 Ave & 61 St,40.757525,-73.901614,2021-01-27,2022-05-09,2240
1372,1421,4273,Ditmars Blvd & 48 St,40.769219,-73.901001,2021-01-27,2022-04-11,2034
1373,1422,4386,57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,40.646377,-74.023087,2021-01-27,2022-05-09,3129
1374,1423,4289,31 St & 21 Ave,40.77813,-73.90842,2021-01-27,2022-05-09,6217
1375,1424,4331,48 St & 37 Ave,40.751555,-73.915026,2021-01-27,2022-05-09,8954
1376,1425,4272,Ditmars Ave & 43 St,40.771203,-73.903865,2021-01-27,2022-05-09,6276
1377,1426,4288,Steinway St & 21 Ave,40.774798,-73.903787,2021-01-28,2022-05-09,5190
1378,1427,4275,21 Ave & Shore Blvd,40.783956,-73.916894,2021-01-30,2022-05-09,3557
1379,1428,4327,21 St & 21 Ave,40.782465,-73.914527,2021-01-30,2022-05-09,5485
1380,1429,4321,21 Ave & Crescent St,40.780478,-73.912212,2021-01-30,2022-05-09,7678
1381,1513,7837.3,St Nicholas Ave & W 134 St,40.816234,-73.948222,2021-02-26,2022-05-09,12649
1382,1515,7170.04,35 St & 21 Ave,40.776745,-73.906558,2021-02-26,2022-05-09,2968
1383,1546,8241.07,3 Ave & E 174 St - Bathgate Vaccination Site,40.84224,-73.8985,2021-02-26,2022-05-09,3951
1384,1566,5288.09,Warren St & W Broadway,40.714739,-74.009106,2021-02-26,2022-05-09,32183
1385,1615,7100.07,5 Ave & E 72 St,40.772828,-73.966852,2021-02-26,2022-05-09,93010
1386,1627,6297.07,8 Ave & W 27 St,40.747968,-73.996637,2021-02-26,2022-05-09,39801
1387,1658,5712.12,E 5 St & Cooper Sq,40.72769,-73.990993,2021-02-26,2022-05-09,39488
1388,1660,5712.03,Cooper Square & Astor Pl,40.729514,-73.990752,2021-02-26,2022-05-09,70663
1389,1675,7391.02,20 Ave & Shore Blvd,40.785994,-73.915098,2021-02-16,2022-05-09,1478
1390,1702,3161.02,46 St & 6 Ave,40.645921,-74.005708,2021-02-27,2022-05-09,2402
1391,1727,7057.07,E 78 St & 2 Ave,40.772796,-73.955778,2021-02-26,2022-05-09,27513
1392,1774,3501.01,39 St & 2 Ave,40.6554,-74.010628,2021-02-26,2022-05-09,2410
1393,1804,6682.03,E 58 St & 1 Ave (NE Corner),40.758923,-73.962262,2021-02-26,2022-05-09,23056
1394,1824,6122.09,2 Ave & E 29 St,40.741723,-73.978092,2021-02-26,2022-05-09,68012
1395,1904,5820.08,E 13 St & 2 Ave,40.731539,-73.985302,2021-02-26,2022-05-09,90847
1396,1940,5382.07,Forsyth St\t& Grand St,40.717798,-73.993161,2021-02-24,2022-05-09,66571
1397,1980,3699.07,17 St & 5 Ave,40.663493,-73.991007,2021-02-26,2022-05-09,14511
1398,1983,5270.09,Market St & Henry St,40.713107,-73.994463,2021-02-26,2022-05-09,34699
1399,1998,5687.11,King St & Varick St,40.727897,-74.005362,2021-02-26,2022-05-09,35546
1400,2012,3588.01,7 Ave & 20 St,40.659053,-73.98854,2021-02-26,2022-05-09,7208
1401,2076,3668.04,21 St & 4 Ave,40.662584,-73.995554,2021-02-26,2022-05-09,7634
1402,2105,6850.01,38 St & 30 Ave,40.764174,-73.915839,2021-02-26,2022-05-09,17178
