GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",2187,185,90225,15953,83.2,6.0,90758,14565,9.8,4.7,42448,28605,0.0,1.1,-,**,5.0,3.6,135000,196298,0.0,1.1,-,**,1.5,2.3,-,**,0.5,0.8,-,**,6.4,4.2,106680,18853,78.3,6.9,87727,13142,7.6,3.4,60778,11354,65.5,5.7,90116,16818,20.8,5.3,101413,13673,6.1,3.9,14857,124445,518,130,109914,32301,15.3,8.4,48795,12274,84.7,8.4,121656,26311,88.8,8.2,120813,35324,6.8,6.1,86875,78141,4.4,5.4,-,**,1669,166,77039,12657,48.7,8.5,68500,20091,39.0,8.7,63854,27127,9.6,5.8,102993,33482,51.3,8.5,91042,36709,41.5,9.1,82917,31475,9.8,4.6,119167,35020,14.2,(X),(X),(X),12.2,(X),(X),(X),14.9,(X),(X),(X)
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",995,120,46375,25827,35.4,9.8,115682,15795,3.8,4.7,-,**,0.0,2.5,-,**,53.4,10.0,29958,10782,0.0,2.5,-,**,1.2,1.8,-,**,6.2,6.8,43198,20724,2.2,2.5,-,**,35.4,9.8,115682,15795,5.9,4.5,3933,775,52.1,9.1,76094,51102,22.4,6.5,82188,43978,19.6,8.8,24152,25287,420,131,39375,7941,35.2,14.8,31875,9766,64.8,14.8,75000,49092,84.0,11.0,38281,5085,4.0,4.6,-,**,11.9,10.4,83106,10117,575,121,61250,71874,44.7,14.6,45375,22701,39.1,14.2,36307,20361,5.6,6.4,-,**,55.3,14.6,108819,22855,32.2,11.3,26652,90328,23.1,14.0,137847,33606,20.6,(X),(X),(X),21.9,(X),(X),(X),19.7,(X),(X),(X)
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",1735,110,79968,17265,78.9,5.5,92991,15816,7.5,3.6,35938,7812,0.0,1.4,-,**,12.3,5.1,79167,52061,0.0,1.4,-,**,0.0,1.4,-,**,1.3,1.4,-,**,8.1,4.2,90370,66978,71.4,6.1,98542,20536,5.4,3.0,45139,50512,52.4,4.8,104500,19600,19.5,3.8,138068,56050,22.7,4.1,41354,21881,567,109,143750,37421,24.3,10.1,153250,125237,75.7,10.1,142917,48329,89.6,8.7,144444,41675,2.8,3.4,-,**,7.6,8.4,-,**,1168,135,54516,9358,52.8,8.8,39934,14378,42.3,7.5,37292,10214,10.5,6.3,74063,35329,47.2,8.8,78882,29646,33.0,8.0,71705,38099,14.2,5.0,106071,52787,24.4,(X),(X),(X),23.6,(X),(X),(X),24.8,(X),(X),(X)
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",1707,154,45949,16397,64.7,8.1,67100,22753,13.7,8.1,19844,9177,0.0,1.5,-,**,20.7,6.4,27563,42511,0.0,1.5,-,**,0.5,0.8,-,**,0.5,0.8,-,**,3.5,1.9,19716,39303,61.7,8.2,71016,24968,6.3,3.8,26296,8290,48.2,6.1,75268,22526,23.2,7.6,26955,75479,22.3,4.8,14412,5255,474,104,82727,47321,9.7,5.9,18636,1542,90.3,5.9,87321,50560,87.6,9.6,102974,60436,10.1,8.7,65714,79735,2.3,4.1,-,**,1233,171,40329,17396,55.9,9.6,27097,9567,50.0,9.7,26083,8767,5.9,4.0,56563,36711,44.1,9.6,58500,20215,36.2,9.0,45887,25355,7.9,5.4,135694,67026,16.3,(X),(X),(X),16.2,(X),(X),(X),16.4,(X),(X),(X)
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",2391,165,51559,7287,87.7,6.1,51613,7544,2.6,3.5,-,**,0.0,1.0,-,**,9.2,4.9,29018,47162,0.0,1.0,-,**,0.0,1.0,-,**,0.5,0.9,-,**,0.7,1.1,-,**,87.0,6.1,51290,7375,3.9,2.7,44375,44917,28.4,6.1,73276,6188,21.5,6.8,61641,115017,46.3,5.5,33809,14491,418,127,103571,21586,6.0,5.2,-,**,94.0,5.2,103482,21380,88.8,8.8,110054,24424,11.2,8.8,30729,109917,0.0,5.8,-,**,1973,206,44386,11923,73.8,5.5,41458,14775,67.8,6.9,33771,17579,6.1,4.7,170469,125422,26.2,5.5,51944,13115,25.2,5.6,51111,16974,0.9,1.1,-,**,27.4,(X),(X),(X),36.1,(X),(X),(X),25.6,(X),(X),(X)
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",795,55,46563,20782,53.8,9.9,47500,20355,14.5,6.9,25048,28830,0.0,3.1,-,**,28.3,8.5,52540,10847,0.0,3.1,-,**,0.6,0.9,-,**,2.8,3.0,58036,39423,3.8,2.8,8750,57439,51.4,9.1,50268,21334,17.2,5.9,14063,10498,58.1,8.3,57083,16125,18.7,7.5,52750,33267,5.9,4.0,9076,14989,122,50,101250,11486,28.7,14.7,101442,51869,71.3,14.7,100750,45694,76.2,24.9,115313,32543,19.7,25.8,-,**,4.1,6.1,-,**,673,78,30729,13726,49.2,10.1,25868,6797,41.2,10.0,25590,5525,8.0,3.8,45625,54677,50.8,10.1,39667,33525,38.3,10.0,31500,38530,12.5,6.7,53600,24784,17.2,(X),(X),(X),27.9,(X),(X),(X),15.3,(X),(X),(X)
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",666,74,68056,22264,79.0,8.3,76711,19232,3.8,3.7,53750,146188,0.0,3.7,-,**,17.3,8.6,57625,12705,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,3.5,4.4,-,**,75.5,8.7,75855,22444,9.6,5.3,47222,17213,61.4,9.8,84861,25229,27.8,8.6,67750,36907,1.2,1.4,-,**,87,38,114028,30793,17.2,26.7,-,**,82.8,26.7,103750,49896,88.5,13.0,113750,49475,6.9,10.8,-,**,4.6,7.5,-,**,579,73,59732,13256,49.1,10.2,68472,42134,37.3,10.2,59167,28062,11.7,7.6,99773,75989,50.9,10.2,56042,14267,40.1,9.8,53889,14899,10.9,6.0,79125,100476,18.2,(X),(X),(X),23.0,(X),(X),(X),17.4,(X),(X),(X)
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",2101,184,43108,14194,72.5,9.2,50413,17255,11.7,6.9,43171,67123,0.0,1.2,-,**,15.0,6.4,16167,29712,0.0,1.2,-,**,0.0,1.2,-,**,0.8,1.2,-,**,3.4,2.9,"2,500-",***,69.1,9.0,50925,12741,10.9,4.8,10000,42681,51.7,7.6,51404,23113,18.3,5.7,71250,86988,19.1,4.7,41705,18154,341,129,103162,35129,17.0,9.4,-,**,83.0,9.4,112426,93200,100.0,7.1,103162,35129,0.0,7.1,-,**,0.0,7.1,-,**,1760,211,29594,11869,51.8,10.6,29135,12824,44.0,10.4,29103,13418,7.8,5.3,37813,70304,48.2,10.6,33942,17456,40.0,9.0,25777,9374,8.2,6.2,86250,46416,22.6,(X),(X),(X),21.7,(X),(X),(X),20.4,(X),(X),(X)
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",962,68,81667,17459,76.1,11.1,87742,19668,8.0,7.0,26679,20951,0.0,2.6,-,**,12.9,8.3,82000,66334,0.0,2.6,-,**,2.2,3.0,-,**,0.8,1.3,-,**,3.7,4.0,225132,320291,72.3,11.3,87661,24612,6.3,4.9,92014,48972,74.1,9.1,81208,20846,7.9,3.7,185833,198405,11.6,6.3,42500,146516,281,141,172717,74181,25.6,16.9,163810,95376,74.4,16.9,172972,106041,92.2,10.5,172997,53278,2.8,5.2,-,**,5.0,8.3,-,**,681,141,64219,24769,47.3,12.0,46667,15329,24.5,9.7,53510,12236,22.8,11.1,37075,52425,52.7,12.0,80792,18333,41.3,12.4,77850,41809,11.5,8.4,85313,60046,15.2,(X),(X),(X),17.8,(X),(X),(X),14.1,(X),(X),(X)
