,Unnamed: 0,id,name,lat,lon,first,last,rides
626,634,31943.0,N Howard St & Taney Ave,38.815842,-77.110014,2021-03-20,2022-07-28,389
627,635,31941.0,N Hampton Dr & Ford Ave,38.837306,-77.106111,2021-03-20,2022-07-28,463
628,636,31944.0,S Clark St & 33rd St,38.84499683333333,-77.05188416666667,2021-03-20,2022-07-28,2103
629,637,31945.0,Columbia Pike & S Greenbrier St,38.854019,-77.118106,2021-03-20,2022-07-28,1058
630,638,31942.0,Whiting & Lane Dr,38.809709,-77.135788,2021-03-20,2022-07-28,186
631,639,31947.0,Rosslyn Metro / Wilson Blvd & N Moore St,38.896086906318665,-77.07145214080809,2021-05-22,2022-07-28,7036
632,640,31946.0,Kenmore Ave & Seminary Rd,38.828887,-77.110588,2021-05-01,2022-07-28,313
633,641,32424.0,Roosevelt Center & Crescent Rd,39.00031,-76.878005,2021-06-18,2022-07-28,351
634,642,32425.0,Crescent Rd & Ridge Rd,39.006191,-76.891247,2021-06-18,2022-07-28,217
635,643,32426.0,Greenbelt Station Parkway,39.002459,-76.916243,2021-06-25,2022-07-28,584
636,644,32241.0,Reston Pkwy & Bennington Woods Rd,38.973625,-77.351837,2021-07-04,2022-07-28,204
637,645,32245.0,Links Dr & Wedge Dr,38.959025,-77.339295,2021-07-04,2022-07-28,120
638,646,32246.0,Golf Course Sq and Golf Course Dr,38.944013,-77.353552,2021-07-04,2022-07-28,257
639,647,32252.0,Ridge Heights and Owl Cove Ln,38.933923,-77.331653,2021-07-31,2022-07-28,254
640,649,32238.0,Ridge Heights Rd & Seahawks Dr,38.936061,-77.337775,2021-07-04,2022-07-28,184
641,651,32250.0,South Gate Community Center,38.941496,-77.366499,2021-07-23,2022-07-28,266
642,652,32237.0,Baron Cameron Ave & North Hampton Ave,38.966344,-77.359341,2021-07-04,2022-07-28,221
643,653,32253.0,Soapstone Dr Convenience Center,38.93051,-77.345874,2021-07-31,2022-07-28,142
644,654,32248.0,Olde Crafts Dr and Cartwright Pl,38.938797,-77.354067,2021-07-04,2022-07-28,108
645,655,32240.0,Ring Rd & North Shore Dr,38.970807,-77.326761,2021-07-04,2022-07-28,111
646,657,32251.0,Lake Newport Rd and Autumn Ridge Cir,38.93051,-77.345874,2021-07-27,2022-07-28,196
647,658,32247.0,South Lakes Dr and Reston Pkwy,38.94335,-77.362304,2021-07-04,2022-07-28,114
648,660,31531.0,MBT & Bryant St NE,38.92240364115446,-76.9960230588913,2021-08-31,2022-07-28,7934
649,661,31949.0,Columbia Pike & S Scott St/12th St S,38.863556,-77.077201,2021-08-12,2022-07-28,604
650,662,31827.0,St. Elizabeths West Campus/DHS ,38.853124,-77.005174,2021-08-12,2022-07-28,655
651,663,31950.0,Long Bridge Aquatic ctr,38.87056104566178,-77.04409494996071,2021-08-12,2022-07-28,1376
652,664,31951.0,8th Rd & S Frederick St,38.857049,-77.116339,2021-08-12,2022-07-28,140
653,665,32255.0,Hartland Rd & Harte Pl,38.878601,-77.222808,2021-09-15,2022-07-28,186
654,666,32256.0,North Village and Park Garden,38.983199,-77.341823,2021-09-19,2022-07-28,104
655,667,31948.0,W&OD Trail bridge & N Washington St,38.88715,-77.16212,2021-09-29,2022-07-28,662
656,668,31329.0,White House,38.89550865931313,-77.03792452812195,2021-09-15,2022-07-28,233
657,669,32239.0,Becontree Ln & Goldenrain Ct,38.966848,-77.329282,2021-09-15,2022-07-28,100
658,670,31330.0,17th & P St NW,38.909858,-77.038566,2021-10-07,2022-07-28,13814
659,671,31332.0,11th & V st NW,38.918199,-77.027171,2021-10-07,2022-07-28,6918
660,672,31134.0,8th & V St NW,38.917716,-77.022684,2021-10-07,2022-07-28,7788
661,673,31331.0,Arizona & McArthur NW,38.927294,-77.103662,2021-10-07,2022-07-28,591
662,674,31532.0,4th & Florida Ave NE,38.90731645057457,-77.00069814920425,2021-10-07,2022-07-28,16295
663,675,31955.0,King St & Peyton St,38.806002,-77.055911,2021-11-15,2022-07-28,551
664,676,31672.0,10th & H St NE,38.899984,-76.992725,2021-11-30,2022-07-28,4145
665,677,31953.0,S Pickett St & Shillings St,38.804486,-77.132334,2021-11-15,2022-07-28,389
666,679,31954.0,S Jordan St & Venable St,38.811361,-77.109975,2021-11-15,2022-07-28,144
667,680,31959.0,Main Line Blvd & E Glebe,38.83230816666666,-77.04969766666666,2021-12-12,2022-07-28,1781
668,681,31960.0,Commonwealth and Reed,38.8368376462948,-77.05727398395538,2021-12-12,2022-07-28,1281
669,683,31956.0,Reed and Edison,38.83728,-77.060899,2021-12-12,2022-07-28,468
670,685,31958.0,S Washington St & Wilkes St,38.800703,-77.048043,2021-12-12,2022-07-28,249
671,686,31963.0,Holmes Run Pkwy & N Pickett St,38.814305,-77.11893,2022-01-06,2022-07-28,416
672,687,31962.0,King St & W Braddock Rd,38.827674,-77.088985,2022-01-06,2022-07-28,148
673,688,31968.0,King St & N Pitt St,38.804768,-77.044973,2022-01-28,2022-07-28,1261
674,689,31966.0,Duke St & Jordan St,38.812187,-77.10994,2022-01-25,2022-07-28,217
675,692,31969.0,Braddock Rd Metro South,38.813474,-77.053734,2022-02-11,2022-07-28,1783
676,694,31967.0,S Reynolds St & Edsall Rd,38.809607,-77.128908,2022-02-11,2022-07-28,104
677,695,31971.0,Penrose Sq/Columbia Pike & S Barton St,38.863508,-77.084259,2022-03-30,2022-07-28,506
678,696,31970.0,First and Fayette,38.817019,-77.050105,2022-03-15,2022-07-28,642
679,697,31972.0,S Wakefield St & 28th Rd S,38.844009166666666,-77.09806983333333,2022-05-12,2022-07-28,139
680,698,31973.0,N Pershing Dr & Quebec St,38.874248,-77.104784,2022-05-12,2022-07-28,114
