"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"4522","529","2118","439","2087","503","0","11","28","32","0","11","131","93","158","114","53","98","105","76","1400000US17031010100","Census Tract 101, Cook County, Illinois"
"7039","804","3392","841","2643","871","15","26","148","108","0","15","469","298","372","232","0","15","372","232","1400000US17031010201","Census Tract 102.01, Cook County, Illinois"
"2852","291","1265","229","783","215","29","41","323","229","0","11","414","210","38","39","7","11","31","37","1400000US17031010202","Census Tract 102.02, Cook County, Illinois"
"6650","514","3921","525","2093","641","5","12","150","115","6","12","246","174","229","113","30","34","199","111","1400000US17031010300","Census Tract 103, Cook County, Illinois"
"5153","609","3654","472","995","415","0","15","327","179","0","15","67","45","110","75","50","55","60","49","1400000US17031010400","Census Tract 104, Cook County, Illinois"
"4147","368","2116","257","1399","240","0","11","246","162","0","11","272","261","114","80","0","11","114","80","1400000US17031010501","Census Tract 105.01, Cook County, Illinois"
"2802","331","1522","177","858","274","8","13","234","94","0","11","100","78","80","47","2","6","78","48","1400000US17031010502","Census Tract 105.02, Cook County, Illinois"
"1713","280","1170","279","227","125","0","11","216","98","0","11","8","12","92","65","8","13","84","64","1400000US17031010503","Census Tract 105.03, Cook County, Illinois"
"6271","623","4186","597","1030","408","0","15","162","97","0","15","672","367","221","138","16","41","205","130","1400000US17031010600","Census Tract 106, Cook County, Illinois"
"3766","355","2293","432","719","292","0","11","518","296","0","11","117","110","119","113","23","28","96","101","1400000US17031010701","Census Tract 107.01, Cook County, Illinois"
"5096","553","2937","498","1184","396","0","15","397","248","0","15","435","238","143","78","0","15","143","78","1400000US17031010702","Census Tract 107.02, Cook County, Illinois"
"3836","361","1486","335","1170","364","0","11","396","102","0","11","543","299","241","115","48","59","193","103","1400000US17031020100","Census Tract 201, Cook County, Illinois"
"6739","510","3926","652","1068","380","0","15","1186","475","0","15","354","246","205","122","55","90","150","89","1400000US17031020200","Census Tract 202, Cook County, Illinois"
"5472","456","4417","460","202","137","12","20","600","182","0","15","99","97","142","120","14","22","128","117","1400000US17031020301","Census Tract 203.01, Cook County, Illinois"
"5348","481","3712","463","850","265","50","102","516","234","0","15","41","40","179","108","0","15","179","108","1400000US17031020302","Census Tract 203.02, Cook County, Illinois"
"4236","370","2430","440","867","378","0","11","631","230","0","11","173","142","135","67","18","30","117","60","1400000US17031020400","Census Tract 204, Cook County, Illinois"
"6584","815","2499","693","837","324","0","15","2340","615","0","15","346","230","562","273","36","56","526","263","1400000US17031020500","Census Tract 205, Cook County, Illinois"
"6131","643","3758","660","570","373","234","218","1333","332","0","15","74","89","162","204","32","43","130","202","1400000US17031020601","Census Tract 206.01, Cook County, Illinois"
"4734","475","2545","501","544","311","0","11","996","331","0","11","530","336","119","87","0","11","119","87","1400000US17031020602","Census Tract 206.02, Cook County, Illinois"
"1748","162","1275","139","102","85","5","7","283","55","0","11","26","31","57","36","5","9","52","35","1400000US17031020701","Census Tract 207.01, Cook County, Illinois"
